video_name,qp,preset,bitrate_kbps,psnr_y,psnr_u,psnr_v
FoodMarket_2k,22,slower,76638.65,41.0679,44.3368,44.9853
FoodMarket_2k,27,slower,36875.00,38.8673,42.5024,43.5150
FoodMarket_2k,32,slower,19591.31,36.8395,41.0917,42.1187
FoodMarket_2k,37,slower,10439.22,34.6540,40.0290,40.9693
FoodMarket_2k,22,veryslow,76640.05,41.0679,44.3368,44.9853
FoodMarket_2k,27,veryslow,36876.42,38.8673,42.5024,43.5150
FoodMarket_2k,32,veryslow,19592.72,36.8395,41.0917,42.1187
FoodMarket_2k,37,veryslow,10440.64,34.6540,40.0290,40.9693
FoodMarket_2k,22,placebo,76723.13,41.0653,44.3411,44.9877
FoodMarket_2k,27,placebo,36878.30,38.8653,42.5034,43.5210
FoodMarket_2k,32,placebo,19511.54,36.8361,41.0955,42.1283
FoodMarket_2k,37,placebo,10461.41,34.6486,40.0221,40.9706
MeridianTalk_sdr_2k,22,ultrafast,39734.38,43.0265,45.8941,50.3189
MeridianTalk_sdr_2k,27,ultrafast,16678.59,41.5104,44.9919,48.8062
MeridianTalk_sdr_2k,32,ultrafast,9247.90,40.0737,43.9795,47.0941
MeridianTalk_sdr_2k,37,ultrafast,5596.98,38.4323,43.0045,45.5987
MeridianTalk_sdr_2k,22,superfast,37806.26,43.1677,45.8953,50.2145
MeridianTalk_sdr_2k,27,superfast,15608.10,41.6739,44.9284,48.6028
MeridianTalk_sdr_2k,32,superfast,8793.83,40.2728,43.8997,46.9458
MeridianTalk_sdr_2k,37,superfast,5415.73,38.6197,42.9676,45.4642
MeridianTalk_sdr_2k,22,veryfast,37716.11,43.1971,45.9309,50.2955
MeridianTalk_sdr_2k,27,veryfast,15509.92,41.7142,44.9508,48.6509
MeridianTalk_sdr_2k,32,veryfast,8705.57,40.3082,43.9102,46.9365
MeridianTalk_sdr_2k,37,veryfast,5356.26,38.6356,42.9841,45.4750
MeridianTalk_sdr_2k,22,faster,37716.11,43.1971,45.9309,50.2955
MeridianTalk_sdr_2k,27,faster,15509.92,41.7142,44.9508,48.6509
MeridianTalk_sdr_2k,32,faster,8705.57,40.3082,43.9102,46.9365
MeridianTalk_sdr_2k,37,faster,5356.26,38.6356,42.9841,45.4750
MeridianTalk_sdr_2k,22,fast,37717.52,43.1971,45.9309,50.2955
MeridianTalk_sdr_2k,27,fast,15511.34,41.7142,44.9508,48.6509
MeridianTalk_sdr_2k,32,fast,8706.98,40.3082,43.9102,46.9365
MeridianTalk_sdr_2k,37,fast,5357.67,38.6356,42.9841,45.4750
MeridianTalk_sdr_2k,22,medium,37612.27,43.1997,45.9348,50.2953
MeridianTalk_sdr_2k,27,medium,15452.81,41.7178,44.9457,48.6347
MeridianTalk_sdr_2k,32,medium,8695.18,40.3098,43.8990,46.9239
MeridianTalk_sdr_2k,37,medium,5323.22,38.6386,42.9572,45.4047
MeridianTalk_sdr_2k,22,slow,25891.09,42.7468,45.6964,50.0648
MeridianTalk_sdr_2k,27,slow,13273.11,41.4899,44.6945,48.3104
MeridianTalk_sdr_2k,32,slow,7631.77,40.0260,43.5323,46.4239
MeridianTalk_sdr_2k,37,slow,4728.97,38.3084,42.5095,44.6851
MeridianTalk_sdr_2k,22,slower,25987.38,42.7539,45.7035,50.0664
MeridianTalk_sdr_2k,27,slower,13237.24,41.4993,44.6983,48.3147
MeridianTalk_sdr_2k,32,slower,7600.14,40.0387,43.5483,46.4189
MeridianTalk_sdr_2k,37,slower,4685.07,38.3195,42.5553,44.7278
MeridianTalk_sdr_2k,22,veryslow,25988.79,42.7539,45.7035,50.0664
MeridianTalk_sdr_2k,27,veryslow,13238.66,41.4993,44.6983,48.3147
MeridianTalk_sdr_2k,32,veryslow,7601.56,40.0387,43.5483,46.4189
MeridianTalk_sdr_2k,37,veryslow,4686.49,38.3195,42.5553,44.7278
MeridianTalk_sdr_2k,22,placebo,25962.36,42.7535,45.7037,50.0794
MeridianTalk_sdr_2k,27,placebo,13290.58,41.4981,44.6964,48.3253
MeridianTalk_sdr_2k,32,placebo,7641.68,40.0347,43.5421,46.4165
MeridianTalk_sdr_2k,37,placebo,4667.61,38.3186,42.5639,44.7354
RushFieldCuts_2k,22,ultrafast,74710.50,42.3049,44.9868,46.0624
RushFieldCuts_2k,27,ultrafast,45197.31,38.6563,42.1793,43.4107
RushFieldCuts_2k,32,ultrafast,26622.93,35.3991,40.0932,41.4619
RushFieldCuts_2k,37,ultrafast,15631.93,32.3954,38.4376,39.9397
RushFieldCuts_2k,22,superfast,70708.03,44.3310,46.2759,47.1063
RushFieldCuts_2k,27,superfast,44875.30,39.8583,42.5434,43.6764
RushFieldCuts_2k,32,superfast,25475.46,35.9713,39.9940,41.2859
RushFieldCuts_2k,37,superfast,15002.28,32.9172,38.1830,39.5999
RushFieldCuts_2k,22,veryfast,70776.95,44.3308,46.2895,47.1234
RushFieldCuts_2k,27,veryfast,44851.17,39.8892,42.5568,43.6945
RushFieldCuts_2k,32,veryfast,25471.28,36.0232,40.0185,41.3185
RushFieldCuts_2k,37,veryfast,14966.09,32.9564,38.1924,39.6164
RushFieldCuts_2k,22,faster,70776.95,44.3308,46.2895,47.1234
RushFieldCuts_2k,27,faster,44851.17,39.8892,42.5568,43.6945
RushFieldCuts_2k,32,faster,25471.28,36.0232,40.0185,41.3185
RushFieldCuts_2k,37,faster,14966.09,32.9564,38.1924,39.6164
RushFieldCuts_2k,22,fast,70777.63,44.3308,46.2895,47.1234
RushFieldCuts_2k,27,fast,44851.87,39.8892,42.5568,43.6945
RushFieldCuts_2k,32,fast,25471.98,36.0232,40.0185,41.3185
RushFieldCuts_2k,37,fast,14966.78,32.9564,38.1924,39.6164
RushFieldCuts_2k,22,medium,71028.66,44.3710,46.2944,47.1231
RushFieldCuts_2k,27,medium,44869.50,39.9150,42.5519,43.6954
RushFieldCuts_2k,32,medium,25441.82,36.0384,40.0034,41.3021
RushFieldCuts_2k,37,medium,14958.90,32.9661,38.1744,39.5919
RushFieldCuts_2k,22,slow,68619.57,44.3144,45.8953,46.7733
RushFieldCuts_2k,27,slow,41458.87,39.5875,42.0977,43.2869
RushFieldCuts_2k,32,slow,23120.43,35.7173,39.4572,40.8636
RushFieldCuts_2k,37,slow,13375.26,32.5906,37.5779,39.1988
RushFieldCuts_2k,22,slower,68319.12,44.3301,45.9335,46.8188
RushFieldCuts_2k,27,slower,41467.91,39.5986,42.1213,43.3234
RushFieldCuts_2k,32,slower,23070.08,35.7293,39.5033,40.9170
RushFieldCuts_2k,37,slower,13413.31,32.6076,37.6351,39.2504
RushFieldCuts_2k,22,veryslow,68319.83,44.3301,45.9335,46.8188
RushFieldCuts_2k,27,veryslow,41468.61,39.5986,42.1213,43.3234
RushFieldCuts_2k,32,veryslow,23070.78,35.7293,39.5033,40.9170
RushFieldCuts_2k,37,veryslow,13414.01,32.6076,37.6351,39.2504
RushFieldCuts_2k,22,placebo,68367.62,44.3320,45.9480,46.8311
RushFieldCuts_2k,27,placebo,41470.70,39.6069,42.1170,43.3111
RushFieldCuts_2k,32,placebo,23111.38,35.7286,39.5094,40.9132
RushFieldCuts_2k,37,placebo,13424.22,32.6067,37.6249,39.2588
ToddlerFountain_2k,22,ultrafast,82706.15,41.2083,45.7572,43.5438
ToddlerFountain_2k,27,ultrafast,47685.52,37.5387,44.4202,41.7321
ToddlerFountain_2k,32,ultrafast,24877.59,34.2153,43.2405,40.5023
ToddlerFountain_2k,37,ultrafast,12147.29,31.4674,42.2666,39.6447
ToddlerFountain_2k,22,superfast,79026.86,41.8060,45.6986,43.6101
ToddlerFountain_2k,27,superfast,45566.66,38.0311,44.0409,41.5994
ToddlerFountain_2k,32,superfast,24100.39,34.6506,42.6912,40.2440
ToddlerFountain_2k,37,superfast,11995.33,31.7834,41.7542,39.3985
ToddlerFountain_2k,22,veryfast,79044.03,41.8586,45.7318,43.6287
ToddlerFountain_2k,27,veryfast,45553.20,38.1071,44.0909,41.6248
ToddlerFountain_2k,32,veryfast,24134.27,34.7133,42.7789,40.2853
ToddlerFountain_2k,37,veryfast,11992.31,31.8162,41.8584,39.4488
ToddlerFountain_2k,22,faster,79044.03,41.8586,45.7318,43.6287
ToddlerFountain_2k,27,faster,45553.20,38.1071,44.0909,41.6248
ToddlerFountain_2k,32,faster,24134.27,34.7133,42.7789,40.2853
ToddlerFountain_2k,37,faster,11992.31,31.8162,41.8584,39.4488
ToddlerFountain_2k,22,fast,79044.73,41.8586,45.7318,43.6287
ToddlerFountain_2k,27,fast,45553.90,38.1071,44.0909,41.6248
ToddlerFountain_2k,32,fast,24134.96,34.7133,42.7789,40.2853
ToddlerFountain_2k,37,fast,11993.01,31.8162,41.8584,39.4488
ToddlerFountain_2k,22,medium,78988.11,41.8756,45.7222,43.6255
ToddlerFountain_2k,27,medium,45545.08,38.1176,44.0632,41.6179
ToddlerFountain_2k,32,medium,24086.71,34.7210,42.7588,40.2712
ToddlerFountain_2k,37,medium,11983.50,31.8182,41.8337,39.4301
ToddlerFountain_2k,22,slow,73850.24,41.6811,45.4476,43.1679
ToddlerFountain_2k,27,slow,41392.05,37.7761,43.8220,41.2253
ToddlerFountain_2k,32,slow,20964.91,34.2953,42.5079,39.8868
ToddlerFountain_2k,37,slow,9932.85,31.3446,41.5452,39.0801
ToddlerFountain_2k,22,slower,73554.45,41.6859,45.4685,43.1764
ToddlerFountain_2k,27,slower,41223.15,37.7849,43.8401,41.2322
ToddlerFountain_2k,32,slower,21013.87,34.3063,42.5237,39.9088
ToddlerFountain_2k,37,slower,9918.46,31.3638,41.5569,39.0987
ToddlerFountain_2k,22,veryslow,73555.14,41.6859,45.4685,43.1764
ToddlerFountain_2k,27,veryslow,41223.85,37.7849,43.8401,41.2322
ToddlerFountain_2k,32,veryslow,21014.56,34.3063,42.5237,39.9088
ToddlerFountain_2k,37,veryslow,9919.16,31.3638,41.5569,39.0987
ToddlerFountain_2k,22,placebo,73656.05,41.6931,45.4738,43.1919
ToddlerFountain_2k,27,placebo,41270.48,37.7899,43.8398,41.2400
ToddlerFountain_2k,32,placebo,20933.59,34.3056,42.5269,39.9104
ToddlerFountain_2k,37,placebo,9957.21,31.3562,41.5703,39.0957
TreesAndGrass_2k,22,ultrafast,165530.41,40.6426,43.4091,45.4643
TreesAndGrass_2k,27,ultrafast,114439.45,36.2792,40.3740,43.2565
TreesAndGrass_2k,32,ultrafast,73011.12,32.0103,38.1195,41.6563
TreesAndGrass_2k,37,ultrafast,42210.48,28.1874,36.4808,40.4977
TreesAndGrass_2k,22,superfast,158800.33,41.3757,43.5197,45.4418
TreesAndGrass_2k,27,superfast,109996.33,36.8507,40.3760,43.1192
TreesAndGrass_2k,32,superfast,70778.16,32.4758,38.0007,41.3804
TreesAndGrass_2k,37,superfast,41394.72,28.5438,36.3018,40.1319
TreesAndGrass_2k,22,veryfast,158971.45,41.4244,43.5464,45.4784
TreesAndGrass_2k,27,veryfast,110144.16,36.9073,40.3987,43.1608
TreesAndGrass_2k,32,veryfast,70851.61,32.5393,38.0082,41.4146
TreesAndGrass_2k,37,veryfast,41456.40,28.6077,36.3076,40.1739
TreesAndGrass_2k,22,faster,158971.45,41.4244,43.5464,45.4784
TreesAndGrass_2k,27,faster,110144.16,36.9073,40.3987,43.1608
TreesAndGrass_2k,32,faster,70851.61,32.5393,38.0082,41.4146
TreesAndGrass_2k,37,faster,41456.40,28.6077,36.3076,40.1739
TreesAndGrass_2k,22,fast,158972.17,41.4244,43.5464,45.4784
TreesAndGrass_2k,27,fast,110144.88,36.9073,40.3987,43.1608
TreesAndGrass_2k,32,fast,70852.33,32.5393,38.0082,41.4146
TreesAndGrass_2k,37,fast,41457.12,28.6077,36.3076,40.1739
TreesAndGrass_2k,22,medium,159127.44,41.4671,43.5364,45.4640
TreesAndGrass_2k,27,medium,110212.09,36.9336,40.3867,43.1486
TreesAndGrass_2k,32,medium,70899.60,32.5552,37.9974,41.3998
TreesAndGrass_2k,37,medium,41430.48,28.6137,36.2961,40.1583
TreesAndGrass_2k,22,slow,154865.52,41.5075,43.1755,45.1693
TreesAndGrass_2k,27,slow,106352.88,36.8940,39.8929,42.8118
TreesAndGrass_2k,32,slow,67231.69,32.4031,37.3950,41.0721
TreesAndGrass_2k,37,slow,37596.24,28.2852,35.6737,39.8766
TreesAndGrass_2k,22,slower,154854.97,41.5409,43.1583,45.1940
TreesAndGrass_2k,27,slower,106301.29,36.9145,39.8834,42.8576
TreesAndGrass_2k,32,slower,67218.00,32.4135,37.4174,41.1333
TreesAndGrass_2k,37,slower,37618.32,28.2946,35.7123,39.9436
TreesAndGrass_2k,22,veryslow,154855.69,41.5409,43.1583,45.1940
TreesAndGrass_2k,27,veryslow,106302.01,36.9145,39.8834,42.8576
TreesAndGrass_2k,32,veryslow,67218.72,32.4135,37.4174,41.1333
TreesAndGrass_2k,37,veryslow,37619.04,28.2946,35.7123,39.9436
TreesAndGrass_2k,22,placebo,154966.08,41.5457,43.1642,45.1967
TreesAndGrass_2k,27,placebo,106388.16,36.9135,39.8864,42.8665
TreesAndGrass_2k,32,placebo,67216.09,32.4118,37.4210,41.1517
TreesAndGrass_2k,37,placebo,37592.40,28.2904,35.7248,39.9444
Aerial3200_2k,22,ultrafast,171253.88,41.7045,43.5171,43.3349
Aerial3200_2k,27,ultrafast,93989.36,38.3448,41.2574,41.4479
Aerial3200_2k,32,ultrafast,47327.91,35.2491,39.7081,40.1977
Aerial3200_2k,37,ultrafast,22903.33,32.5939,38.6126,39.2497
Aerial3200_2k,22,superfast,168008.88,41.9935,43.6113,43.4491
Aerial3200_2k,27,superfast,91783.71,38.5928,41.2452,41.4673
Aerial3200_2k,32,superfast,46432.53,35.5039,39.5894,40.0972
Aerial3200_2k,37,superfast,22699.43,32.8021,38.4791,39.1316
Aerial3200_2k,22,veryfast,168111.31,42.0156,43.6295,43.4724
Aerial3200_2k,27,veryfast,91829.02,38.6412,41.2590,41.4809
Aerial3200_2k,32,veryfast,46384.39,35.5502,39.5883,40.1017
Aerial3200_2k,37,veryfast,22681.02,32.8219,38.4756,39.1343
Aerial3200_2k,22,faster,168111.31,42.0156,43.6295,43.4724
Aerial3200_2k,27,faster,91829.02,38.6412,41.2590,41.4809
Aerial3200_2k,32,faster,46384.39,35.5502,39.5883,40.1017
Aerial3200_2k,37,faster,22681.02,32.8219,38.4756,39.1343
Aerial3200_2k,22,fast,168112.72,42.0156,43.6295,43.4724
Aerial3200_2k,27,fast,91830.44,38.6412,41.2590,41.4809
Aerial3200_2k,32,fast,46385.80,35.5502,39.5883,40.1017
Aerial3200_2k,37,fast,22682.43,32.8219,38.4756,39.1343
Aerial3200_2k,22,medium,168048.52,42.0274,43.6261,43.4732
Aerial3200_2k,27,medium,91811.09,38.6470,41.2586,41.4815
Aerial3200_2k,32,medium,46407.04,35.5568,39.5871,40.1003
Aerial3200_2k,37,medium,22622.96,32.8245,38.4852,39.1395
Aerial3200_2k,22,slow,154288.78,41.8203,43.1652,42.9973
Aerial3200_2k,27,slow,81024.47,38.3077,40.7733,41.1385
Aerial3200_2k,32,slow,39782.99,35.1663,39.1616,39.8107
Aerial3200_2k,37,slow,18753.03,32.3857,38.1211,38.8596
Aerial3200_2k,22,slower,154313.33,41.8294,43.1649,43.0032
Aerial3200_2k,27,slower,80907.88,38.3136,40.7829,41.1457
Aerial3200_2k,32,slower,39732.96,35.1789,39.1729,39.8256
Aerial3200_2k,37,slower,18737.46,32.4048,38.1328,38.8657
Aerial3200_2k,22,veryslow,154314.75,41.8294,43.1649,43.0032
Aerial3200_2k,27,veryslow,80909.30,38.3136,40.7829,41.1457
Aerial3200_2k,32,veryslow,39734.38,35.1789,39.1729,39.8256
Aerial3200_2k,37,veryslow,18738.87,32.4048,38.1328,38.8657
Aerial3200_2k,22,placebo,154406.78,41.8291,43.1727,43.0059
Aerial3200_2k,27,placebo,81047.60,38.3126,40.7885,41.1497
Aerial3200_2k,32,placebo,39661.69,35.1725,39.1829,39.8298
Aerial3200_2k,37,placebo,18780.41,32.3935,38.1445,38.8686
CrowdRun_1080p50,22,ultrafast,216742.41,40.4667,41.1383,41.5722
CrowdRun_1080p50,27,ultrafast,128863.61,36.6933,38.1306,38.7658
CrowdRun_1080p50,32,ultrafast,74248.80,33.1897,36.1568,36.8711
CrowdRun_1080p50,37,ultrafast,41139.20,30.0321,34.8479,35.5399
CrowdRun_1080p50,22,superfast,205028.81,40.9369,41.4493,41.8782
CrowdRun_1080p50,27,superfast,120318.41,37.1387,38.4207,39.0143
CrowdRun_1080p50,32,superfast,69647.20,33.6972,36.3057,36.9772
CrowdRun_1080p50,37,superfast,39218.40,30.5383,34.8360,35.4819
CrowdRun_1080p50,22,veryfast,205273.61,40.9595,41.4711,41.9049
CrowdRun_1080p50,27,veryfast,120632.01,37.1966,38.4796,39.0712
CrowdRun_1080p50,32,veryfast,69631.20,33.7653,36.3446,37.0213
CrowdRun_1080p50,37,veryfast,39222.40,30.5946,34.8506,35.5105
CrowdRun_1080p50,22,faster,205273.61,40.9595,41.4711,41.9049
CrowdRun_1080p50,27,faster,120632.01,37.1966,38.4796,39.0712
CrowdRun_1080p50,32,faster,69631.20,33.7653,36.3446,37.0213
CrowdRun_1080p50,37,faster,39222.40,30.5946,34.8506,35.5105
CrowdRun_1080p50,22,fast,205274.81,40.9595,41.4711,41.9049
CrowdRun_1080p50,27,fast,120633.20,37.1966,38.4796,39.0712
CrowdRun_1080p50,32,fast,69632.41,33.7653,36.3446,37.0213
CrowdRun_1080p50,37,fast,39223.60,30.5946,34.8506,35.5105
CrowdRun_1080p50,22,medium,205174.00,40.9773,41.4722,41.9073
CrowdRun_1080p50,27,medium,120581.20,37.2076,38.4801,39.0716
CrowdRun_1080p50,32,medium,69637.60,33.7758,36.3438,37.0171
CrowdRun_1080p50,37,medium,39187.60,30.6036,34.8451,35.5015
CrowdRun_1080p50,22,slow,190022.81,40.7246,41.1211,41.5836
CrowdRun_1080p50,27,slow,110385.61,36.9694,37.9928,38.6412
CrowdRun_1080p50,32,slow,62518.80,33.4573,35.7971,36.5284
CrowdRun_1080p50,37,slow,34263.20,30.2052,34.3286,35.0109
CrowdRun_1080p50,22,slower,189833.61,40.7346,41.1261,41.5918
CrowdRun_1080p50,27,slower,110302.41,36.9771,38.0074,38.6590
CrowdRun_1080p50,32,slower,62393.60,33.4654,35.8212,36.5548
CrowdRun_1080p50,37,slower,34272.40,30.2175,34.3682,35.0481
CrowdRun_1080p50,22,veryslow,189834.81,40.7346,41.1261,41.5918
CrowdRun_1080p50,27,veryslow,110303.60,36.9771,38.0074,38.6590
CrowdRun_1080p50,32,veryslow,62394.80,33.4654,35.8212,36.5548
CrowdRun_1080p50,37,veryslow,34273.60,30.2175,34.3682,35.0481
CrowdRun_1080p50,22,placebo,190232.41,40.7385,41.1690,41.6342
CrowdRun_1080p50,27,placebo,110522.01,36.9807,38.0377,38.6779
CrowdRun_1080p50,32,placebo,62314.00,33.4677,35.8268,36.5556
CrowdRun_1080p50,37,placebo,34170.40,30.2148,34.3666,35.0408
DinnerSceneCropped_2k,22,ultrafast,46334.35,40.7079,42.9829,47.0302
DinnerSceneCropped_2k,27,ultrafast,11962.38,38.0775,41.0455,45.7415
DinnerSceneCropped_2k,32,ultrafast,2716.49,37.2119,40.0948,45.0249
DinnerSceneCropped_2k,37,ultrafast,1652.30,36.7934,39.7058,44.4026
DinnerSceneCropped_2k,22,superfast,47763.23,40.9274,43.0356,47.0337
DinnerSceneCropped_2k,27,superfast,11967.95,38.0999,41.0376,45.7031
DinnerSceneCropped_2k,32,superfast,2697.93,37.2392,40.1108,45.0337
DinnerSceneCropped_2k,37,superfast,1660.89,36.8259,39.7334,44.4421
DinnerSceneCropped_2k,22,veryfast,47907.77,40.9861,43.0299,47.0327
DinnerSceneCropped_2k,27,veryfast,11991.15,38.1137,41.0310,45.6934
DinnerSceneCropped_2k,32,veryfast,2663.59,37.2446,40.1125,45.0374
DinnerSceneCropped_2k,37,veryfast,1621.22,36.8245,39.7323,44.4618
DinnerSceneCropped_2k,22,faster,47907.77,40.9861,43.0299,47.0327
DinnerSceneCropped_2k,27,faster,11991.15,38.1137,41.0310,45.6934
DinnerSceneCropped_2k,32,faster,2663.59,37.2446,40.1125,45.0374
DinnerSceneCropped_2k,37,faster,1621.22,36.8245,39.7323,44.4618
DinnerSceneCropped_2k,22,fast,47908.47,40.9861,43.0299,47.0327
DinnerSceneCropped_2k,27,fast,11991.85,38.1137,41.0310,45.6934
DinnerSceneCropped_2k,32,fast,2664.29,37.2446,40.1125,45.0374
DinnerSceneCropped_2k,37,fast,1621.91,36.8245,39.7323,44.4618
DinnerSceneCropped_2k,22,medium,47802.44,40.9903,43.0260,47.0308
DinnerSceneCropped_2k,27,medium,11961.46,38.1169,41.0445,45.7138
DinnerSceneCropped_2k,32,medium,2669.86,37.2458,40.1125,45.0273
DinnerSceneCropped_2k,37,medium,1618.43,36.8278,39.7306,44.4354
DinnerSceneCropped_2k,22,slow,37611.38,40.4304,42.5023,46.7003
DinnerSceneCropped_2k,27,slow,4839.75,37.5856,40.5706,45.6047
DinnerSceneCropped_2k,32,slow,2123.96,37.1788,39.9186,44.8993
DinnerSceneCropped_2k,37,slow,1465.31,36.7273,39.5791,44.1850
DinnerSceneCropped_2k,22,slower,37929.22,40.4567,42.4816,46.7273
DinnerSceneCropped_2k,27,slower,4831.17,37.5912,40.5793,45.6062
DinnerSceneCropped_2k,32,slower,2158.99,37.1824,39.9239,44.9049
DinnerSceneCropped_2k,37,slower,1470.65,36.7353,39.5877,44.2252
DinnerSceneCropped_2k,22,veryslow,37929.91,40.4567,42.4816,46.7273
DinnerSceneCropped_2k,27,veryslow,4831.86,37.5912,40.5793,45.6062
DinnerSceneCropped_2k,32,veryslow,2159.69,37.1824,39.9239,44.9049
DinnerSceneCropped_2k,37,veryslow,1471.34,36.7353,39.5877,44.2252
DinnerSceneCropped_2k,22,placebo,38119.23,40.4716,42.4802,46.7367
DinnerSceneCropped_2k,27,placebo,4941.37,37.5902,40.5778,45.6089
DinnerSceneCropped_2k,32,placebo,2136.49,37.1814,39.9226,44.9027
DinnerSceneCropped_2k,37,placebo,1475.75,36.7321,39.5884,44.2332
Motorcycle_2k,22,ultrafast,97085.77,42.2247,44.8902,45.6234
Motorcycle_2k,27,ultrafast,63486.24,38.2438,41.9104,42.9614
Motorcycle_2k,32,ultrafast,38949.36,34.3609,39.5504,40.8465
Motorcycle_2k,37,ultrafast,22295.04,30.8645,37.7489,39.2097
Motorcycle_2k,22,superfast,82898.88,43.6848,45.2137,45.8424
Motorcycle_2k,27,superfast,54975.36,39.6278,41.9691,42.9197
Motorcycle_2k,32,superfast,34812.24,35.5659,39.3387,40.5274
Motorcycle_2k,37,superfast,20767.20,31.8035,37.3955,38.7603
Motorcycle_2k,22,veryfast,82854.24,43.7770,45.3004,45.9267
Motorcycle_2k,27,veryfast,55027.44,39.7568,42.0696,43.0212
Motorcycle_2k,32,veryfast,34785.12,35.7012,39.4063,40.5992
Motorcycle_2k,37,veryfast,20741.28,31.9142,37.4315,38.7912
Motorcycle_2k,22,faster,82854.24,43.7770,45.3004,45.9267
Motorcycle_2k,27,faster,55027.44,39.7568,42.0696,43.0212
Motorcycle_2k,32,faster,34785.12,35.7012,39.4063,40.5992
Motorcycle_2k,37,faster,20741.28,31.9142,37.4315,38.7912
Motorcycle_2k,22,fast,82854.96,43.7770,45.3004,45.9267
Motorcycle_2k,27,fast,55028.16,39.7568,42.0696,43.0212
Motorcycle_2k,32,fast,34785.84,35.7012,39.4063,40.5992
Motorcycle_2k,37,fast,20742.00,31.9142,37.4315,38.7912
Motorcycle_2k,22,medium,82830.48,43.7937,45.3001,45.9263
Motorcycle_2k,27,medium,54932.16,39.7746,42.0613,43.0130
Motorcycle_2k,32,medium,34816.32,35.7186,39.3890,40.5877
Motorcycle_2k,37,medium,20720.88,31.9265,37.4068,38.7767
Motorcycle_2k,22,slow,79128.00,43.6928,44.9937,45.6360
Motorcycle_2k,27,slow,52043.76,39.5795,41.5651,42.5996
Motorcycle_2k,32,slow,32303.28,35.4028,38.7746,40.1704
Motorcycle_2k,37,slow,18549.60,31.4705,36.7565,38.3955
Motorcycle_2k,22,slower,78923.04,43.6968,45.0068,45.6544
Motorcycle_2k,27,slower,51842.16,39.5886,41.5961,42.6407
Motorcycle_2k,32,slower,32202.48,35.4185,38.8223,40.2338
Motorcycle_2k,37,slower,18470.64,31.4926,36.8331,38.4691
Motorcycle_2k,22,veryslow,78923.77,43.6968,45.0068,45.6544
Motorcycle_2k,27,veryslow,51842.88,39.5886,41.5961,42.6407
Motorcycle_2k,32,veryslow,32203.20,35.4185,38.8223,40.2338
Motorcycle_2k,37,veryslow,18471.36,31.4926,36.8331,38.4691
Motorcycle_2k,22,placebo,78974.64,43.7168,45.0229,45.6604
Motorcycle_2k,27,placebo,51939.36,39.6115,41.6104,42.6488
Motorcycle_2k,32,placebo,32264.88,35.4384,38.8248,40.2378
Motorcycle_2k,37,placebo,18495.84,31.4960,36.8376,38.4819
MountainBike_2k,22,ultrafast,88026.25,42.2597,46.4885,46.2803
MountainBike_2k,27,ultrafast,56714.64,38.4997,43.8329,43.6116
MountainBike_2k,32,ultrafast,34080.48,34.9334,41.6498,41.4060
MountainBike_2k,37,ultrafast,19235.04,31.7407,39.9380,39.6560
MountainBike_2k,22,superfast,80029.20,43.5593,46.6060,46.3628
MountainBike_2k,27,superfast,52750.32,39.6251,43.6794,43.4005
MountainBike_2k,32,superfast,32446.56,35.8228,41.2752,40.9354
MountainBike_2k,37,superfast,18767.04,32.3937,39.5448,39.1964
MountainBike_2k,22,veryfast,79968.24,43.6669,46.7067,46.4463
MountainBike_2k,27,veryfast,52650.48,39.7784,43.8063,43.5075
MountainBike_2k,32,veryfast,32335.68,35.9767,41.3680,41.0078
MountainBike_2k,37,veryfast,18759.60,32.5109,39.6004,39.2196
MountainBike_2k,22,faster,79968.24,43.6669,46.7067,46.4463
MountainBike_2k,27,faster,52650.48,39.7784,43.8063,43.5075
MountainBike_2k,32,faster,32335.68,35.9767,41.3680,41.0078
MountainBike_2k,37,faster,18759.60,32.5109,39.6004,39.2196
MountainBike_2k,22,fast,79968.96,43.6669,46.7067,46.4463
MountainBike_2k,27,fast,52651.20,39.7784,43.8063,43.5075
MountainBike_2k,32,fast,32336.40,35.9767,41.3680,41.0078
MountainBike_2k,37,fast,18760.32,32.5109,39.6004,39.2196
MountainBike_2k,22,medium,79993.68,43.6868,46.7040,46.4455
MountainBike_2k,27,medium,52623.60,39.7945,43.7966,43.4949
MountainBike_2k,32,medium,32364.96,35.9945,41.3574,40.9958
MountainBike_2k,37,medium,18749.04,32.5235,39.5685,39.1967
MountainBike_2k,22,slow,76825.45,43.5325,46.3982,46.1070
MountainBike_2k,27,slow,49788.00,39.5094,43.4247,43.0638
MountainBike_2k,32,slow,29982.48,35.6168,40.9379,40.5198
MountainBike_2k,37,slow,16663.44,32.0434,39.1210,38.7000
MountainBike_2k,22,slower,76530.48,43.5409,46.4259,46.1290
MountainBike_2k,27,slower,49484.16,39.5166,43.4590,43.1029
MountainBike_2k,32,slower,29903.28,35.6340,40.9949,40.5732
MountainBike_2k,37,slower,16684.56,32.0615,39.1922,38.7411
MountainBike_2k,22,veryslow,76531.20,43.5409,46.4259,46.1290
MountainBike_2k,27,veryslow,49484.88,39.5166,43.4590,43.1029
MountainBike_2k,32,veryslow,29904.00,35.6340,40.9949,40.5732
MountainBike_2k,37,veryslow,16685.28,32.0615,39.1922,38.7411
MountainBike_2k,22,placebo,76642.33,43.5527,46.4485,46.1391
MountainBike_2k,27,placebo,49623.36,39.5322,43.4695,43.1148
MountainBike_2k,32,placebo,29968.08,35.6502,40.9933,40.5877
