encoder,resolution,video_name,qp,preset,bpp,bitrate_kbps,psnr_y,psnr_u,psnr_v,psnr_yuv,E_process_single_J,P_process_W,t_process_single_s
NVIDIA,1080p,ToddlerFountain_2k,37,ultrafast,0.203797,12665.15,31.484173,33.663819,33.08774,31.720624,4.7035,3.76,1.25
NVIDIA,1080p,ToddlerFountain_2k,22,fast,1.376106,85519.17,41.295815,33.294304,32.730895,40.260413,5.4689,3.29,1.667
NVIDIA,1080p,ToddlerFountain_2k,27,fast,0.795298,49424.45,37.684285,33.413825,32.846874,37.115043,5.0981,3.4,1.5
NVIDIA,1080p,ToddlerFountain_2k,32,fast,0.417717,25959.37,34.36982,33.542393,33.018457,34.233646,5.0479,3.36,1.501
NVIDIA,1080p,ToddlerFountain_2k,37,fast,0.202254,12569.26,31.559396,33.648181,33.08144,31.785073,5.1176,3.41,1.5
NVIDIA,1080p,ToddlerFountain_2k,22,medium,1.376206,85525.44,41.455432,33.250736,32.691162,40.394872,7.045,3.52,2.001
NVIDIA,1080p,ToddlerFountain_2k,27,medium,0.807485,50181.82,37.867848,33.353289,32.806247,37.269338,6.9924,3.5,2.0
NVIDIA,1080p,ToddlerFountain_2k,32,medium,0.426427,26500.66,34.443923,33.484964,32.957323,34.291076,6.6225,3.95,1.7
NVIDIA,1080p,ToddlerFountain_2k,37,medium,0.20389,12670.91,31.454105,33.618415,33.037043,31.688308,6.3926,4.26,1.5
NVIDIA,1080p,ToddlerFountain_2k,22,slow,1.376206,85525.44,41.455432,33.250736,32.691162,40.394872,7.1011,3.55,1.999
NVIDIA,1080p,ToddlerFountain_2k,27,slow,0.807485,50181.82,37.867848,33.353289,32.806247,37.269338,7.0285,3.51,2.001
NVIDIA,1080p,ToddlerFountain_2k,32,slow,0.426427,26500.66,34.443923,33.484964,32.957323,34.291076,6.6525,3.96,1.7
NVIDIA,1080p,ToddlerFountain_2k,37,slow,0.20389,12670.91,31.454105,33.618415,33.037043,31.688308,6.3507,4.24,1.499
NVIDIA,1080p,TreesAndGrass_2k,22,ultrafast,2.520575,156799.93,40.633755,17.230201,18.377467,37.780015,5.6878,3.25,1.752
NVIDIA,1080p,TreesAndGrass_2k,27,ultrafast,1.738582,108153.69,36.291861,17.230498,18.38932,33.981617,5.3057,3.54,1.5
NVIDIA,1080p,TreesAndGrass_2k,32,ultrafast,1.106325,68822.29,32.023668,17.228089,18.404513,30.247747,4.736,3.79,1.25
NVIDIA,1080p,TreesAndGrass_2k,37,ultrafast,0.636587,39600.8,28.180173,17.228873,18.420989,26.885768,4.7496,3.8,1.25
NVIDIA,1080p,TreesAndGrass_2k,22,fast,2.518975,156700.42,40.697178,17.229868,18.377265,37.835477,5.6647,3.24,1.75
NVIDIA,1080p,TreesAndGrass_2k,27,fast,1.737398,108080.06,36.349206,17.230092,18.388759,34.031733,5.1842,3.46,1.499
NVIDIA,1080p,TreesAndGrass_2k,32,fast,1.105837,68791.9,32.079133,17.226873,18.403264,30.296125,5.2077,3.47,1.501
NVIDIA,1080p,TreesAndGrass_2k,37,fast,0.636458,39592.75,28.231845,17.232083,18.421349,26.931204,5.1618,3.44,1.5
NVIDIA,1080p,TreesAndGrass_2k,22,medium,2.542495,158163.52,40.890071,17.227609,18.372808,38.003838,7.2037,3.6,2.0
NVIDIA,1080p,TreesAndGrass_2k,27,medium,1.778018,110606.95,36.54043,17.227112,18.380971,34.198381,7.1516,3.58,2.0
NVIDIA,1080p,TreesAndGrass_2k,32,medium,1.139377,70878.35,32.243122,17.224142,18.397478,30.439083,7.1161,3.56,2.0
NVIDIA,1080p,TreesAndGrass_2k,37,medium,0.650553,40469.59,28.317996,17.226755,18.414316,27.005813,6.3974,4.26,1.5
NVIDIA,1080p,TreesAndGrass_2k,22,slow,2.542495,158163.52,40.890071,17.227609,18.372808,38.003838,7.2048,3.6,2.0
NVIDIA,1080p,TreesAndGrass_2k,27,slow,1.778018,110606.95,36.54043,17.227112,18.380971,34.198381,7.1124,3.56,2.0
NVIDIA,1080p,TreesAndGrass_2k,32,slow,1.139377,70878.35,32.243122,17.224142,18.397478,30.439083,7.0828,3.54,2.0
NVIDIA,1080p,TreesAndGrass_2k,37,slow,0.650553,40469.59,28.317996,17.226755,18.414316,27.005813,6.3948,4.26,1.5
NVIDIA,1080p,Aerial3200_2k,22,ultrafast,1.211081,150527.34,41.618904,26.633848,25.461761,39.672517,4.7232,3.78,1.25
NVIDIA,1080p,Aerial3200_2k,27,ultrafast,0.668426,83079.78,38.282733,26.682627,25.490669,36.758222,4.6971,3.76,1.25
NVIDIA,1080p,Aerial3200_2k,32,ultrafast,0.346061,43012.52,35.206956,26.730666,25.519967,34.071751,4.7421,3.79,1.251
NVIDIA,1080p,Aerial3200_2k,37,ultrafast,0.171106,21267.02,32.535864,26.77991,25.546181,31.739262,4.7185,3.77,1.251
NVIDIA,1080p,Aerial3200_2k,22,fast,1.209829,150371.77,41.655901,26.631521,25.459979,39.704632,5.175,3.45,1.5
NVIDIA,1080p,Aerial3200_2k,27,fast,0.667028,82906.02,38.330081,26.679121,25.492109,36.799523,5.0766,3.38,1.5
NVIDIA,1080p,Aerial3200_2k,32,fast,0.345312,42919.37,35.274768,26.72638,25.515685,34.130551,5.1109,3.41,1.5
NVIDIA,1080p,Aerial3200_2k,37,fast,0.170688,21215.12,32.612675,26.784654,25.543847,31.806622,5.1012,3.4,1.499
NVIDIA,1080p,Aerial3200_2k,22,medium,1.217748,151355.94,41.667852,26.61497,25.447872,39.713298,7.0922,3.55,1.999
NVIDIA,1080p,Aerial3200_2k,27,medium,0.672945,83641.46,38.331921,26.66043,25.472411,36.798733,6.3578,4.24,1.5
NVIDIA,1080p,Aerial3200_2k,32,medium,0.346934,43121.01,35.155589,26.715745,25.497404,34.024462,6.3767,4.25,1.499
NVIDIA,1080p,Aerial3200_2k,37,medium,0.170166,21150.21,32.371726,26.758591,25.527433,31.593137,6.4064,4.27,1.5
NVIDIA,1080p,Aerial3200_2k,22,slow,1.217748,151355.94,41.667852,26.61497,25.447872,39.713298,7.1671,3.58,2.002
NVIDIA,1080p,Aerial3200_2k,27,slow,0.672945,83641.46,38.331921,26.66043,25.472411,36.798733,6.3714,4.25,1.501
NVIDIA,1080p,Aerial3200_2k,32,slow,0.346934,43121.01,35.155589,26.715745,25.497404,34.024462,6.3725,4.24,1.501
NVIDIA,1080p,Aerial3200_2k,37,slow,0.170166,21150.21,32.371726,26.758591,25.527433,31.593137,6.3831,4.25,1.501
NVIDIA,1080p,CrowdRun_1080p50,22,ultrafast,2.0914,216836.33,40.421112,25.703578,23.621711,38.451304,5.6809,3.25,1.75
NVIDIA,1080p,CrowdRun_1080p50,27,ultrafast,1.247101,129299.44,36.733364,25.761633,23.696792,35.232845,5.3161,3.54,1.501
NVIDIA,1080p,CrowdRun_1080p50,32,ultrafast,0.718183,74461.25,33.304425,25.830317,23.793842,32.242882,4.7195,3.77,1.25
NVIDIA,1080p,CrowdRun_1080p50,37,ultrafast,0.398598,41326.63,30.169526,25.892318,23.902641,29.51052,4.6826,3.75,1.25
NVIDIA,1080p,CrowdRun_1080p50,22,fast,2.083849,216053.48,40.468309,25.702222,23.62043,38.492436,5.6528,3.23,1.75
NVIDIA,1080p,CrowdRun_1080p50,27,fast,1.24156,128724.96,36.788363,25.75982,23.693078,35.280624,5.1208,3.41,1.5
NVIDIA,1080p,CrowdRun_1080p50,32,fast,0.714718,74101.99,33.371594,25.82833,23.788151,32.301175,5.0857,3.39,1.498
NVIDIA,1080p,CrowdRun_1080p50,37,fast,0.396772,41137.31,30.251094,25.892132,23.896695,29.581509,5.0574,3.37,1.501
NVIDIA,1080p,CrowdRun_1080p50,22,medium,2.064386,214035.55,40.597344,25.681812,23.587551,38.602011,7.1661,3.58,2.0
NVIDIA,1080p,CrowdRun_1080p50,27,medium,1.235854,128133.36,36.94016,25.729603,23.635784,35.407977,7.0757,3.54,2.0
NVIDIA,1080p,CrowdRun_1080p50,32,medium,0.719002,74546.16,33.530712,25.794957,23.71563,32.433785,7.0147,3.51,2.0
NVIDIA,1080p,CrowdRun_1080p50,37,medium,0.402803,41762.61,30.34813,25.85706,23.81063,29.658844,6.3572,4.24,1.5
NVIDIA,1080p,CrowdRun_1080p50,22,slow,2.064386,214035.55,40.597344,25.681812,23.587551,38.602011,7.2255,3.61,2.0
NVIDIA,1080p,CrowdRun_1080p50,27,slow,1.235854,128133.36,36.94016,25.729603,23.635784,35.407977,7.0286,3.51,2.0
NVIDIA,1080p,CrowdRun_1080p50,32,slow,0.719002,74546.16,33.530712,25.794957,23.71563,32.433785,7.072,3.54,2.0
NVIDIA,1080p,CrowdRun_1080p50,37,slow,0.402803,41762.61,30.34813,25.85706,23.81063,29.658844,6.3421,4.23,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,22,ultrafast,0.777965,48347.28,40.725708,30.257604,33.126166,39.59648,4.6858,3.75,1.25
NVIDIA,1080p,DinnerSceneCropped_2k,27,ultrafast,0.204501,12708.85,38.074156,30.336812,33.257269,37.289517,4.713,3.77,1.25
NVIDIA,1080p,DinnerSceneCropped_2k,32,ultrafast,0.041194,2560.05,37.158837,30.414936,33.371685,36.500646,4.7352,3.79,1.25
NVIDIA,1080p,DinnerSceneCropped_2k,37,ultrafast,0.020674,1284.83,36.71667,30.433566,33.400962,36.116744,4.5384,3.91,1.167
NVIDIA,1080p,DinnerSceneCropped_2k,22,fast,0.780422,48499.92,40.756184,30.255877,33.125539,39.622999,5.1225,3.41,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,27,fast,0.203866,12669.43,38.095126,30.337457,33.260707,37.308121,5.1102,3.41,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,32,fast,0.040011,2486.53,37.180925,30.410242,33.373266,36.519779,4.8077,3.53,1.367
NVIDIA,1080p,DinnerSceneCropped_2k,37,fast,0.020002,1243.07,36.757958,30.429966,33.402053,36.152714,5.0555,3.37,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,22,medium,0.785819,48835.32,40.797416,30.240349,33.090308,39.655905,6.3698,4.25,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,27,medium,0.20246,12582.03,38.087243,30.325319,33.23781,37.299033,6.3566,4.24,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,32,medium,0.040111,2492.7,37.137933,30.402685,33.358259,36.48075,6.3393,4.23,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,37,medium,0.019975,1241.39,36.674708,30.427798,33.396961,36.079417,6.3313,4.22,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,22,slow,0.785819,48835.32,40.797416,30.240349,33.090308,39.655905,6.3792,4.25,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,27,slow,0.20246,12582.03,38.087243,30.325319,33.23781,37.299033,6.3581,4.24,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,32,slow,0.040111,2492.7,37.137933,30.402685,33.358259,36.48075,6.2705,4.18,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,37,slow,0.019975,1241.39,36.674708,30.427798,33.396961,36.079417,6.3238,4.22,1.5
NVIDIA,1080p,Motorcycle_2k,22,ultrafast,1.443639,89805.92,42.688988,21.770232,22.979492,40.149722,5.1475,3.43,1.5
NVIDIA,1080p,Motorcycle_2k,27,ultrafast,0.957509,59564.75,38.746671,21.791089,22.991765,36.702265,5.219,3.48,1.5
NVIDIA,1080p,Motorcycle_2k,32,ultrafast,0.597066,37142.27,34.826818,21.82376,23.010485,33.275606,4.6554,3.72,1.25
NVIDIA,1080p,Motorcycle_2k,37,ultrafast,0.349468,21739.68,31.227352,21.860089,23.037146,30.13001,4.6692,3.74,1.25
NVIDIA,1080p,Motorcycle_2k,22,fast,1.423399,88546.82,42.774601,21.770173,22.978895,40.224593,5.5706,3.19,1.748
NVIDIA,1080p,Motorcycle_2k,27,fast,0.942971,58660.33,38.844338,21.789995,22.989425,36.787509,5.069,3.38,1.5
NVIDIA,1080p,Motorcycle_2k,32,fast,0.587263,36532.46,34.928643,21.819232,23.012244,33.36453,5.0241,3.35,1.5
NVIDIA,1080p,Motorcycle_2k,37,fast,0.343243,21352.43,31.33163,21.85746,23.030369,30.220666,5.0375,3.36,1.5
NVIDIA,1080p,Motorcycle_2k,22,medium,1.346158,83741.82,43.252171,21.758072,22.973451,40.64137,7.0373,3.52,2.0
NVIDIA,1080p,Motorcycle_2k,27,medium,0.916458,57011.02,39.388983,21.770935,22.981074,37.262361,6.9818,3.49,2.0
NVIDIA,1080p,Motorcycle_2k,32,medium,0.589637,36680.14,35.43146,21.798641,23.000363,33.802465,6.9985,3.5,2.0
NVIDIA,1080p,Motorcycle_2k,37,medium,0.354111,22028.56,31.684491,21.835042,23.021209,30.527445,6.3244,4.22,1.5
NVIDIA,1080p,Motorcycle_2k,22,slow,1.346158,83741.82,43.252171,21.758072,22.973451,40.64137,7.0665,3.53,2.0
NVIDIA,1080p,Motorcycle_2k,27,slow,0.916458,57011.02,39.388983,21.770935,22.981074,37.262361,7.0063,3.5,2.0
NVIDIA,1080p,Motorcycle_2k,32,slow,0.589637,36680.14,35.43146,21.798641,23.000363,33.802465,7.0665,3.53,2.002
NVIDIA,1080p,Motorcycle_2k,37,slow,0.354111,22028.56,31.684491,21.835042,23.021209,30.527445,6.3269,4.22,1.5
NVIDIA,1080p,MountainBike_2k,22,ultrafast,1.286154,80009.09,42.602845,23.469074,22.744442,40.165834,5.238,3.49,1.5
NVIDIA,1080p,MountainBike_2k,27,ultrafast,0.819725,50993.46,38.852991,23.485076,22.753726,36.886292,4.9207,3.66,1.351
NVIDIA,1080p,MountainBike_2k,32,ultrafast,0.490578,30517.89,35.22651,23.507436,22.766998,33.715348,4.7009,3.76,1.25
NVIDIA,1080p,MountainBike_2k,37,ultrafast,0.279358,17378.3,31.913797,23.535745,22.781356,30.819391,4.6848,3.75,1.25
NVIDIA,1080p,MountainBike_2k,22,fast,1.27347,79220.01,42.691017,23.468277,22.745223,40.242984,5.6228,3.21,1.75
NVIDIA,1080p,MountainBike_2k,27,fast,0.811223,50464.54,38.950152,23.484108,22.754312,36.971284,5.0723,3.38,1.501
NVIDIA,1080p,MountainBike_2k,32,fast,0.485127,30178.78,35.329508,23.506918,22.764496,33.805283,5.0772,3.39,1.5
NVIDIA,1080p,MountainBike_2k,37,fast,0.276182,17180.73,32.02146,23.533075,22.782672,30.913512,5.0316,3.36,1.499
NVIDIA,1080p,MountainBike_2k,22,medium,1.219501,75862.7,43.128359,23.459657,22.737672,40.624647,7.0627,3.53,2.0
NVIDIA,1080p,MountainBike_2k,27,medium,0.80221,49903.87,39.38137,23.469628,22.74211,37.346932,7.0601,3.53,2.0
NVIDIA,1080p,MountainBike_2k,32,medium,0.491406,30569.41,35.604943,23.487505,22.751087,34.044237,7.015,3.51,1.999
NVIDIA,1080p,MountainBike_2k,37,medium,0.280302,17437.02,32.08045,23.511752,22.76555,30.962725,6.3376,4.23,1.5
NVIDIA,1080p,MountainBike_2k,22,slow,1.219501,75862.7,43.128359,23.459657,22.737672,40.624647,7.0957,3.55,2.001
NVIDIA,1080p,MountainBike_2k,27,slow,0.80221,49903.87,39.38137,23.469628,22.74211,37.346932,7.0351,3.52,2.0
NVIDIA,1080p,MountainBike_2k,32,slow,0.491406,30569.41,35.604943,23.487505,22.751087,34.044237,6.9826,3.49,2.0
NVIDIA,1080p,MountainBike_2k,37,slow,0.280302,17437.02,32.08045,23.511752,22.76555,30.962725,6.3469,4.23,1.5
NVIDIA,1080p,OldTownCross_1080p50,22,ultrafast,1.53073,158706.07,40.131792,30.192301,28.765369,38.800172,5.2048,3.47,1.499
NVIDIA,1080p,OldTownCross_1080p50,27,ultrafast,0.676157,70103.99,36.734419,30.320604,28.91413,35.844788,4.7173,3.78,1.249
NVIDIA,1080p,OldTownCross_1080p50,32,ultrafast,0.309976,32138.32,34.483725,30.321258,29.0567,33.884382,4.7739,3.81,1.252
NVIDIA,1080p,OldTownCross_1080p50,37,ultrafast,0.161841,16779.65,32.387854,30.321202,29.188725,32.058743,4.7197,3.78,1.249
NVIDIA,1080p,OldTownCross_1080p50,22,fast,1.524714,158082.32,40.164546,30.190749,28.762974,38.828585,5.7095,3.26,1.75
NVIDIA,1080p,OldTownCross_1080p50,27,fast,0.670382,69505.17,36.769885,30.319236,28.911326,35.87556,5.1177,3.41,1.5
NVIDIA,1080p,OldTownCross_1080p50,32,fast,0.306509,31778.87,34.542805,30.319307,29.059344,33.93612,5.1081,3.41,1.499
NVIDIA,1080p,OldTownCross_1080p50,37,fast,0.160016,16590.41,32.466187,30.320489,29.183148,32.126891,5.081,3.39,1.499
NVIDIA,1080p,OldTownCross_1080p50,22,medium,1.525539,158167.85,40.26862,30.164232,28.710387,38.914706,7.1022,3.55,2.003
NVIDIA,1080p,OldTownCross_1080p50,27,medium,0.670029,69468.63,36.86761,30.303071,28.846333,35.955996,7.0837,3.54,1.999
NVIDIA,1080p,OldTownCross_1080p50,32,medium,0.308553,31990.81,34.577628,30.31422,28.992196,33.962075,6.3645,4.24,1.5
NVIDIA,1080p,OldTownCross_1080p50,37,medium,0.160636,16654.79,32.354521,30.31331,29.10482,32.023839,6.3306,4.22,1.5
NVIDIA,1080p,OldTownCross_1080p50,22,slow,1.525539,158167.85,40.26862,30.164232,28.710387,38.914706,7.1316,3.57,1.999
NVIDIA,1080p,OldTownCross_1080p50,27,slow,0.670029,69468.63,36.86761,30.303071,28.846333,35.955996,7.1214,3.56,2.0
NVIDIA,1080p,OldTownCross_1080p50,32,slow,0.308553,31990.81,34.577628,30.31422,28.992196,33.962075,6.3166,4.21,1.5
NVIDIA,1080p,OldTownCross_1080p50,37,slow,0.160636,16654.79,32.354521,30.31331,29.10482,32.023839,6.3815,4.26,1.5
NVIDIA,1080p,PedestrianArea_1080p25,22,ultrafast,0.423666,21962.83,43.455532,28.972907,31.354299,41.794041,4.7063,3.77,1.25
NVIDIA,1080p,PedestrianArea_1080p25,27,ultrafast,0.200601,10399.15,41.680185,29.009981,31.378499,40.244442,4.6923,3.76,1.249
NVIDIA,1080p,PedestrianArea_1080p25,32,ultrafast,0.113245,5870.62,39.814312,29.055804,31.42846,38.61779,4.7536,3.8,1.25
NVIDIA,1080p,PedestrianArea_1080p25,37,ultrafast,0.066679,3456.63,37.648867,29.107673,31.470704,36.728907,4.8138,3.85,1.25
NVIDIA,1080p,PedestrianArea_1080p25,22,fast,0.415198,21523.88,43.491584,28.972515,31.352078,41.825423,5.1058,3.4,1.5
NVIDIA,1080p,PedestrianArea_1080p25,27,fast,0.194893,10103.23,41.742133,29.008668,31.379685,40.298638,5.0991,3.4,1.501
NVIDIA,1080p,PedestrianArea_1080p25,32,fast,0.109507,5676.83,39.90663,29.049341,31.426803,38.69806,5.1796,3.45,1.5
NVIDIA,1080p,PedestrianArea_1080p25,37,fast,0.064299,3333.25,37.772972,29.106826,31.470801,36.837452,4.9234,3.57,1.384
NVIDIA,1080p,PedestrianArea_1080p25,22,medium,0.409566,21231.88,43.476701,28.958467,31.340397,41.810792,6.3067,4.21,1.499
NVIDIA,1080p,PedestrianArea_1080p25,27,medium,0.192636,9986.26,41.644079,28.986155,31.364003,40.210454,6.3402,4.23,1.5
NVIDIA,1080p,PedestrianArea_1080p25,32,medium,0.108771,5638.69,39.664424,29.024917,31.401998,38.483053,6.3283,4.22,1.499
NVIDIA,1080p,PedestrianArea_1080p25,37,medium,0.064152,3325.65,37.439915,29.076511,31.448548,36.542742,6.331,4.22,1.499
NVIDIA,1080p,PedestrianArea_1080p25,22,slow,0.409566,21231.88,43.476701,28.958467,31.340397,41.810792,6.3747,4.24,1.503
NVIDIA,1080p,PedestrianArea_1080p25,27,slow,0.192636,9986.26,41.644079,28.986155,31.364003,40.210454,6.3449,4.23,1.5
NVIDIA,1080p,PedestrianArea_1080p25,32,slow,0.108771,5638.69,39.664424,29.024917,31.401998,38.483053,6.359,4.24,1.499
NVIDIA,1080p,PedestrianArea_1080p25,37,slow,0.064152,3325.65,37.439915,29.076511,31.448548,36.542742,6.3598,4.24,1.5
NVIDIA,1080p,RitualDance_2k,22,ultrafast,0.306664,38115.79,46.759462,26.157796,24.514524,44.081549,4.6833,3.74,1.251
NVIDIA,1080p,RitualDance_2k,27,ultrafast,0.184061,22877.22,44.307705,26.178833,24.508432,41.937196,4.7352,3.79,1.25
NVIDIA,1080p,RitualDance_2k,32,ultrafast,0.109218,13574.94,41.496654,26.191714,24.52656,39.479464,4.7126,3.77,1.25
NVIDIA,1080p,RitualDance_2k,37,ultrafast,0.064351,7998.35,38.610794,26.196256,24.547137,36.955907,4.7814,3.83,1.25
NVIDIA,1080p,RitualDance_2k,22,fast,0.296668,36873.35,46.828553,26.159009,24.514513,44.142079,5.0397,3.36,1.5
NVIDIA,1080p,RitualDance_2k,27,fast,0.177419,22051.74,44.414947,26.180184,24.509141,42.031161,5.0756,3.38,1.5
NVIDIA,1080p,RitualDance_2k,32,fast,0.104953,13044.8,41.643197,26.191019,24.529526,39.607831,5.1175,3.41,1.502
NVIDIA,1080p,RitualDance_2k,37,fast,0.061914,7695.39,38.788919,26.196468,24.544563,37.111619,5.0987,3.4,1.5
NVIDIA,1080p,RitualDance_2k,22,medium,0.284593,35372.53,46.841974,26.156094,24.50699,44.15317,6.278,4.19,1.5
NVIDIA,1080p,RitualDance_2k,27,medium,0.171939,21370.58,44.392682,26.174602,24.502838,42.010937,6.3363,4.22,1.5
NVIDIA,1080p,RitualDance_2k,32,medium,0.102936,12794.09,41.512753,26.186938,24.517121,39.492663,6.3432,4.23,1.5
NVIDIA,1080p,RitualDance_2k,37,medium,0.061256,7613.67,38.486132,26.17981,24.533483,36.844946,6.3387,4.23,1.5
NVIDIA,1080p,RitualDance_2k,22,slow,0.284593,35372.53,46.841974,26.156094,24.50699,44.15317,6.3007,4.2,1.499
NVIDIA,1080p,RitualDance_2k,27,slow,0.171939,21370.58,44.392682,26.174602,24.502838,42.010937,6.3314,4.22,1.5
NVIDIA,1080p,RitualDance_2k,32,slow,0.102936,12794.09,41.512753,26.186938,24.517121,39.492663,6.3146,4.21,1.5
NVIDIA,1080p,RitualDance_2k,37,slow,0.061256,7613.67,38.486132,26.17981,24.533483,36.844946,6.3482,4.23,1.5
NVIDIA,1080p,Riverbed_1080p25,22,ultrafast,0.836962,43388.13,42.314246,28.685341,30.387671,40.717028,4.7924,3.83,1.25
NVIDIA,1080p,Riverbed_1080p25,27,ultrafast,0.44237,22932.48,39.720047,28.75031,30.446885,38.454866,4.8124,3.85,1.25
NVIDIA,1080p,Riverbed_1080p25,32,ultrafast,0.24587,12745.9,37.141214,28.820703,30.514696,36.207025,4.8533,3.88,1.25
NVIDIA,1080p,Riverbed_1080p25,37,ultrafast,0.137724,7139.6,34.528091,28.880656,30.580883,33.928426,4.8148,3.85,1.251
NVIDIA,1080p,Riverbed_1080p25,22,fast,0.835924,43334.32,42.355268,28.682279,30.386896,40.752683,5.1603,3.44,1.5
NVIDIA,1080p,Riverbed_1080p25,27,fast,0.441257,22874.76,39.772656,28.745115,30.445129,38.500464,5.1799,3.45,1.5
NVIDIA,1080p,Riverbed_1080p25,32,fast,0.244707,12685.59,37.215794,28.814462,30.516593,36.272011,5.2115,3.47,1.5
NVIDIA,1080p,Riverbed_1080p25,37,fast,0.136824,7092.97,34.613277,28.883481,30.571544,34.002556,4.9893,3.53,1.417
NVIDIA,1080p,Riverbed_1080p25,22,medium,0.840833,43588.79,42.308875,28.661019,30.366375,40.709478,6.4107,4.27,1.5
NVIDIA,1080p,Riverbed_1080p25,27,medium,0.441388,22881.53,39.630961,28.723547,30.42588,38.37393,6.3854,4.25,1.501
NVIDIA,1080p,Riverbed_1080p25,32,medium,0.243938,12645.77,36.945619,28.796441,30.488248,36.03271,6.4318,4.29,1.501
NVIDIA,1080p,Riverbed_1080p25,37,medium,0.136382,7070.03,34.278179,28.86161,30.547769,33.706493,6.4101,4.27,1.5
NVIDIA,1080p,Riverbed_1080p25,22,slow,0.840833,43588.79,42.308875,28.661019,30.366375,40.709478,6.4294,4.29,1.5
NVIDIA,1080p,Riverbed_1080p25,27,slow,0.441388,22881.53,39.630961,28.723547,30.42588,38.37393,6.4041,4.27,1.499
NVIDIA,1080p,Riverbed_1080p25,32,slow,0.243938,12645.77,36.945619,28.796441,30.488248,36.03271,6.3958,4.26,1.5
NVIDIA,1080p,Riverbed_1080p25,37,slow,0.136382,7070.03,34.278179,28.86161,30.547769,33.706493,6.362,4.25,1.498
NVIDIA,1080p,Skater227_2k,22,ultrafast,0.116454,7244.38,48.61658,29.806467,29.941602,46.273762,4.7736,3.82,1.25
NVIDIA,1080p,Skater227_2k,27,ultrafast,0.065308,4062.66,46.884354,29.800755,29.95747,44.758699,4.7652,3.81,1.25
NVIDIA,1080p,Skater227_2k,32,ultrafast,0.037459,2330.25,44.861378,29.809864,29.998187,42.991709,4.7896,3.83,1.25
NVIDIA,1080p,Skater227_2k,37,ultrafast,0.022482,1398.55,42.636352,29.803385,30.037422,41.046858,4.7455,3.8,1.25
NVIDIA,1080p,Skater227_2k,22,fast,0.113157,7039.3,48.663817,29.804631,29.94144,46.314969,4.9986,3.5,1.434
NVIDIA,1080p,Skater227_2k,27,fast,0.063344,3940.51,46.968101,29.803155,29.956265,44.832052,4.7948,3.57,1.349
NVIDIA,1080p,Skater227_2k,32,fast,0.036397,2264.17,44.980172,29.809844,29.998543,43.095675,4.819,3.58,1.349
NVIDIA,1080p,Skater227_2k,37,fast,0.021823,1357.55,42.776764,29.801336,30.028769,41.16905,4.5547,3.64,1.25
NVIDIA,1080p,Skater227_2k,22,medium,0.112696,7010.62,48.576696,29.804438,29.940086,46.238642,6.3438,4.23,1.501
NVIDIA,1080p,Skater227_2k,27,medium,0.063359,3941.43,46.777705,29.800145,29.955211,44.665202,6.3444,4.23,1.5
NVIDIA,1080p,Skater227_2k,32,medium,0.036425,2265.95,44.67149,29.804534,29.992729,42.824883,6.3926,4.26,1.5
NVIDIA,1080p,Skater227_2k,37,medium,0.021866,1360.23,42.393329,29.799133,30.01881,40.832784,6.3189,4.21,1.501
NVIDIA,1080p,Skater227_2k,22,slow,0.112696,7010.62,48.576696,29.804438,29.940086,46.238642,6.3206,4.21,1.501
NVIDIA,1080p,Skater227_2k,27,slow,0.063359,3941.43,46.777705,29.800145,29.955211,44.665202,6.3504,4.23,1.5
NVIDIA,1080p,Skater227_2k,32,slow,0.036425,2265.95,44.67149,29.804534,29.992729,42.824883,6.3241,4.22,1.5
NVIDIA,1080p,Skater227_2k,37,slow,0.021866,1360.23,42.393329,29.799133,30.01881,40.832784,6.2943,4.19,1.501
NVIDIA,1080p,TunnelFlag_2k,22,ultrafast,0.940225,116862.23,42.60865,23.15019,25.294485,40.310361,4.7591,3.81,1.25
NVIDIA,1080p,TunnelFlag_2k,27,ultrafast,0.560636,69682.35,39.657146,23.128482,25.315438,37.727748,4.7007,3.76,1.25
NVIDIA,1080p,TunnelFlag_2k,32,ultrafast,0.327762,40738.13,36.669997,23.145337,25.33636,35.116353,4.7331,3.79,1.25
NVIDIA,1080p,TunnelFlag_2k,37,ultrafast,0.191076,23749.15,33.773111,23.151495,25.366228,32.58383,4.7559,3.81,1.25
NVIDIA,1080p,TunnelFlag_2k,22,fast,0.902216,112137.99,42.651487,23.152049,25.292712,40.347849,5.1638,3.44,1.499
NVIDIA,1080p,TunnelFlag_2k,27,fast,0.53143,66052.38,39.730951,23.130136,25.313933,37.792336,5.1722,3.44,1.501
NVIDIA,1080p,TunnelFlag_2k,32,fast,0.306718,38122.45,36.783685,23.140636,25.332431,35.215291,5.1147,3.41,1.5
NVIDIA,1080p,TunnelFlag_2k,37,fast,0.176953,21993.73,33.93929,23.150775,25.365874,32.729169,5.1275,3.42,1.498
