video_name,qp,preset,bitrate_kbps,psnr_y,psnr_u,psnr_v
MeridianTalk_sdr_2k,32,ultrafast,9001.53,40.06013,28.1417,26.935549
MeridianTalk_sdr_2k,37,ultrafast,4944.61,38.359914,28.139626,26.965782
MeridianTalk_sdr_2k,22,fast,41133.43,43.067711,28.078201,26.880162
MeridianTalk_sdr_2k,27,fast,16464.96,41.576948,28.111895,26.898291
MeridianTalk_sdr_2k,32,fast,8510.15,40.152275,28.148339,26.936328
MeridianTalk_sdr_2k,37,fast,4693.48,38.49302,28.133255,26.961478
MeridianTalk_sdr_2k,22,medium,40642.56,43.077912,28.080149,26.875945
MeridianTalk_sdr_2k,27,medium,16281.3,41.53406,28.112189,26.89053
MeridianTalk_sdr_2k,32,medium,8461.39,40.010273,28.143579,26.93406
MeridianTalk_sdr_2k,37,medium,4687.22,38.270187,28.124593,26.964341
MeridianTalk_sdr_2k,22,slow,40642.56,43.077912,28.080149,26.875945
MeridianTalk_sdr_2k,27,slow,16281.3,41.53406,28.112189,26.89053
MeridianTalk_sdr_2k,32,slow,8461.39,40.010273,28.143579,26.93406
MeridianTalk_sdr_2k,37,slow,4687.22,38.270187,28.124593,26.964341
RushFieldCuts_2k,22,ultrafast,76042.14,43.548812,26.800866,28.908123
RushFieldCuts_2k,27,ultrafast,48656.22,39.461746,26.867447,28.938842
RushFieldCuts_2k,32,ultrafast,27663.33,35.621106,26.958911,29.005179
RushFieldCuts_2k,37,ultrafast,16039.62,32.533966,27.043596,29.05844
RushFieldCuts_2k,22,fast,75367.07,43.806373,26.800168,28.908613
RushFieldCuts_2k,27,fast,48560.82,39.65128,26.863967,28.936273
RushFieldCuts_2k,32,fast,27517.29,35.736226,26.951808,29.003079
RushFieldCuts_2k,37,fast,15934.95,32.651933,27.034325,29.057485
RushFieldCuts_2k,22,medium,75327.69,43.80295,26.765977,28.884025
RushFieldCuts_2k,27,medium,47658.54,39.493851,26.808791,28.909944
RushFieldCuts_2k,32,medium,27570.14,35.690468,26.889271,28.976849
RushFieldCuts_2k,37,medium,15994.44,32.489478,26.970283,29.023664
RushFieldCuts_2k,22,slow,75327.69,43.80295,26.765977,28.884025
RushFieldCuts_2k,27,slow,47658.54,39.493851,26.808791,28.909944
RushFieldCuts_2k,32,slow,27570.14,35.690468,26.889271,28.976849
RushFieldCuts_2k,37,slow,15994.44,32.489478,26.970283,29.023664
