video_name,qp,preset,bitrate_kbps,psnr_y,psnr_u,psnr_v
FoodMarket_2k,27,medium,43006.75,39.1076,42.8551,43.7926
FoodMarket_2k,32,medium,22370.91,37.0925,41.4377,42.5631
FoodMarket_2k,37,medium,12123.79,34.9560,40.3687,41.5213
FoodMarket_2k,22,slow,76702.84,41.0249,44.3626,44.9698
FoodMarket_2k,27,slow,36951.46,38.8349,42.4759,43.5672
FoodMarket_2k,32,slow,19626.23,36.8041,41.0264,42.2540
FoodMarket_2k,37,slow,10435.92,34.5782,39.9368,41.1759
FoodMarket_2k,22,slower,76639.11,41.0350,44.3671,44.9754
FoodMarket_2k,27,slower,36875.48,38.8406,42.4842,43.5723
FoodMarket_2k,32,slower,19591.78,36.8127,41.0381,42.2688
FoodMarket_2k,37,slower,10439.70,34.5945,39.9588,41.1934
FoodMarket_2k,22,veryslow,76640.53,41.0350,44.3671,44.9754
FoodMarket_2k,27,veryslow,36876.89,38.8406,42.4842,43.5723
FoodMarket_2k,32,veryslow,19593.19,36.8127,41.0381,42.2688
FoodMarket_2k,37,veryslow,10441.11,34.5945,39.9588,41.1934
FoodMarket_2k,22,placebo,76723.60,41.0320,44.3691,44.9758
FoodMarket_2k,27,placebo,36878.78,38.8396,42.4881,43.5743
FoodMarket_2k,32,placebo,19512.01,36.8098,41.0423,42.2733
FoodMarket_2k,37,placebo,10461.88,34.5890,39.9586,41.1958
MeridianTalk_sdr_2k,22,ultrafast,39734.85,42.9765,45.8508,50.3095
MeridianTalk_sdr_2k,27,ultrafast,16679.06,41.4383,44.9523,48.7903
MeridianTalk_sdr_2k,32,ultrafast,9248.37,39.9810,43.9626,47.0956
MeridianTalk_sdr_2k,37,ultrafast,5597.45,38.3317,43.0058,45.5962
MeridianTalk_sdr_2k,22,superfast,37806.73,43.1176,45.8511,50.2065
MeridianTalk_sdr_2k,27,superfast,15608.57,41.6030,44.8952,48.6015
MeridianTalk_sdr_2k,32,superfast,8794.30,40.1795,43.8867,46.9404
MeridianTalk_sdr_2k,37,superfast,5416.20,38.5210,42.9622,45.4941
MeridianTalk_sdr_2k,22,veryfast,37716.58,43.1466,45.8866,50.2835
MeridianTalk_sdr_2k,27,veryfast,15510.39,41.6425,44.9171,48.6357
MeridianTalk_sdr_2k,32,veryfast,8706.04,40.2149,43.8896,46.9301
MeridianTalk_sdr_2k,37,veryfast,5356.73,38.5364,42.9740,45.4925
MeridianTalk_sdr_2k,22,faster,37716.58,43.1466,45.8866,50.2835
MeridianTalk_sdr_2k,27,faster,15510.39,41.6425,44.9171,48.6357
MeridianTalk_sdr_2k,32,faster,8706.04,40.2149,43.8896,46.9301
MeridianTalk_sdr_2k,37,faster,5356.73,38.5364,42.9740,45.4925
MeridianTalk_sdr_2k,22,fast,37717.99,43.1466,45.8866,50.2835
MeridianTalk_sdr_2k,27,fast,15511.81,41.6425,44.9171,48.6357
MeridianTalk_sdr_2k,32,fast,8707.46,40.2149,43.8896,46.9301
MeridianTalk_sdr_2k,37,fast,5358.14,38.5364,42.9740,45.4925
MeridianTalk_sdr_2k,22,medium,37612.74,43.1498,45.8904,50.2852
MeridianTalk_sdr_2k,27,medium,15453.28,41.6451,44.9109,48.6245
MeridianTalk_sdr_2k,32,medium,8695.66,40.2175,43.8843,46.9134
MeridianTalk_sdr_2k,37,medium,5323.69,38.5361,42.9506,45.4537
MeridianTalk_sdr_2k,22,slow,25891.56,42.6961,45.6552,50.0602
MeridianTalk_sdr_2k,27,slow,13273.58,41.4177,44.6645,48.3168
MeridianTalk_sdr_2k,32,slow,7632.24,39.9350,43.5175,46.4213
MeridianTalk_sdr_2k,37,slow,4729.44,38.2058,42.5027,44.7079
MeridianTalk_sdr_2k,22,slower,25987.85,42.7026,45.6617,50.0629
MeridianTalk_sdr_2k,27,slower,13237.71,41.4267,44.6705,48.3157
MeridianTalk_sdr_2k,32,slower,7600.62,39.9473,43.5322,46.4271
MeridianTalk_sdr_2k,37,slower,4685.54,38.2258,42.5357,44.7604
MeridianTalk_sdr_2k,22,veryslow,25989.27,42.7026,45.6617,50.0629
MeridianTalk_sdr_2k,27,veryslow,13239.13,41.4267,44.6705,48.3157
MeridianTalk_sdr_2k,32,veryslow,7602.03,39.9473,43.5322,46.4271
MeridianTalk_sdr_2k,37,veryslow,4686.96,38.2258,42.5357,44.7604
MeridianTalk_sdr_2k,22,placebo,25962.83,42.7024,45.6632,50.0685
MeridianTalk_sdr_2k,27,placebo,13291.05,41.4254,44.6679,48.3196
MeridianTalk_sdr_2k,32,placebo,7642.15,39.9442,43.5304,46.4336
MeridianTalk_sdr_2k,37,placebo,4668.08,38.2206,42.5394,44.7525
RushFieldCuts_2k,22,ultrafast,74710.73,42.2969,44.9209,46.0439
RushFieldCuts_2k,27,ultrafast,45197.55,38.6354,42.1046,43.3835
RushFieldCuts_2k,32,ultrafast,26623.16,35.3585,40.0090,41.4289
RushFieldCuts_2k,37,ultrafast,15632.16,32.3388,38.3442,39.9008
RushFieldCuts_2k,22,superfast,70708.27,44.3177,46.2370,47.0936
RushFieldCuts_2k,27,superfast,44875.53,39.8868,42.4789,43.6443
RushFieldCuts_2k,32,superfast,25475.69,35.9531,39.9188,41.2463
RushFieldCuts_2k,37,superfast,15002.51,32.8691,38.1052,39.5670
RushFieldCuts_2k,22,veryfast,70777.17,44.3168,46.2537,47.1156
RushFieldCuts_2k,27,veryfast,44851.40,39.9166,42.4965,43.6660
RushFieldCuts_2k,32,veryfast,25471.51,36.0034,39.9421,41.2802
RushFieldCuts_2k,37,veryfast,14966.32,32.9092,38.1154,39.5907
RushFieldCuts_2k,22,faster,70777.17,44.3168,46.2537,47.1156
RushFieldCuts_2k,27,faster,44851.40,39.9166,42.4965,43.6660
RushFieldCuts_2k,32,faster,25471.51,36.0034,39.9421,41.2802
RushFieldCuts_2k,37,faster,14966.32,32.9092,38.1154,39.5907
RushFieldCuts_2k,22,fast,70777.87,44.3168,46.2537,47.1156
RushFieldCuts_2k,27,fast,44852.10,39.9166,42.4965,43.6660
RushFieldCuts_2k,32,fast,25472.21,36.0034,39.9421,41.2802
RushFieldCuts_2k,37,fast,14967.02,32.9092,38.1154,39.5907
RushFieldCuts_2k,22,medium,71028.89,44.3577,46.2483,47.1085
RushFieldCuts_2k,27,medium,44869.73,39.9438,42.4917,43.6608
RushFieldCuts_2k,32,medium,25442.05,36.0189,39.9330,41.2690
RushFieldCuts_2k,37,medium,14959.13,32.9200,38.0951,39.5621
RushFieldCuts_2k,22,slow,68619.80,44.3050,45.8579,46.7790
RushFieldCuts_2k,27,slow,41459.10,39.6212,42.0316,43.2565
RushFieldCuts_2k,32,slow,23120.66,35.6975,39.3839,40.8352
RushFieldCuts_2k,37,slow,13375.50,32.5472,37.4799,39.1692
RushFieldCuts_2k,22,slower,68319.36,44.3183,45.9003,46.8243
RushFieldCuts_2k,27,slower,41468.14,39.6318,42.0590,43.2891
RushFieldCuts_2k,32,slower,23070.31,35.7103,39.4276,40.8843
RushFieldCuts_2k,37,slower,13413.54,32.5606,37.5422,39.2268
RushFieldCuts_2k,22,veryslow,68320.05,44.3183,45.9003,46.8243
RushFieldCuts_2k,27,veryslow,41468.84,39.6318,42.0590,43.2891
RushFieldCuts_2k,32,veryslow,23071.01,35.7103,39.4276,40.8843
RushFieldCuts_2k,37,veryslow,13414.24,32.5606,37.5422,39.2268
RushFieldCuts_2k,22,placebo,68367.85,44.3210,45.9060,46.8255
RushFieldCuts_2k,27,placebo,41470.93,39.6406,42.0570,43.2868
RushFieldCuts_2k,32,placebo,23111.61,35.7104,39.4280,40.8829
RushFieldCuts_2k,37,placebo,13424.45,32.5582,37.5397,39.2262
ToddlerFountain_2k,22,ultrafast,82706.38,41.1845,45.7451,43.5450
ToddlerFountain_2k,27,ultrafast,47685.75,37.4923,44.3766,41.7444
ToddlerFountain_2k,32,ultrafast,24877.82,34.1542,43.1653,40.5141
ToddlerFountain_2k,37,ultrafast,12147.52,31.3933,42.1613,39.6649
ToddlerFountain_2k,22,superfast,79027.09,41.8153,45.6896,43.6117
ToddlerFountain_2k,27,superfast,45566.89,38.0179,43.9890,41.6060
ToddlerFountain_2k,32,superfast,24100.62,34.6177,42.5879,40.2472
ToddlerFountain_2k,37,superfast,11995.56,31.7313,41.6333,39.4027
ToddlerFountain_2k,22,veryfast,79044.26,41.8670,45.7227,43.6361
ToddlerFountain_2k,27,veryfast,45553.43,38.0970,44.0385,41.6363
ToddlerFountain_2k,32,veryfast,24134.50,34.6810,42.6909,40.2944
ToddlerFountain_2k,37,veryfast,11992.54,31.7640,41.7389,39.4540
ToddlerFountain_2k,22,faster,79044.26,41.8670,45.7227,43.6361
ToddlerFountain_2k,27,faster,45553.43,38.0970,44.0385,41.6363
ToddlerFountain_2k,32,faster,24134.50,34.6810,42.6909,40.2944
ToddlerFountain_2k,37,faster,11992.54,31.7640,41.7389,39.4540
ToddlerFountain_2k,22,fast,79044.96,41.8670,45.7227,43.6361
ToddlerFountain_2k,27,fast,45554.13,38.0970,44.0385,41.6363
ToddlerFountain_2k,32,fast,24135.19,34.6810,42.6909,40.2944
ToddlerFountain_2k,37,fast,11993.24,31.7640,41.7389,39.4540
ToddlerFountain_2k,22,medium,78988.34,41.8849,45.7163,43.6315
ToddlerFountain_2k,27,medium,45545.31,38.1074,44.0168,41.6272
ToddlerFountain_2k,32,medium,24086.94,34.6890,42.6623,40.2775
ToddlerFountain_2k,37,medium,11983.73,31.7677,41.7193,39.4411
ToddlerFountain_2k,22,slow,73850.48,41.6888,45.4531,43.1742
ToddlerFountain_2k,27,slow,41392.28,37.7643,43.7734,41.2388
ToddlerFountain_2k,32,slow,20965.14,34.2620,42.4120,39.9056
ToddlerFountain_2k,37,slow,9933.08,31.2939,41.4214,39.1113
ToddlerFountain_2k,22,slower,73554.68,41.6940,45.4712,43.1838
ToddlerFountain_2k,27,slower,41223.39,37.7719,43.7905,41.2508
ToddlerFountain_2k,32,slower,21014.10,34.2731,42.4302,39.9253
ToddlerFountain_2k,37,slower,9918.70,31.3132,41.4305,39.1304
ToddlerFountain_2k,22,veryslow,73555.37,41.6940,45.4712,43.1838
ToddlerFountain_2k,27,veryslow,41224.08,37.7719,43.7905,41.2508
ToddlerFountain_2k,32,veryslow,21014.79,34.2731,42.4302,39.9253
ToddlerFountain_2k,37,veryslow,9919.39,31.3132,41.4305,39.1304
ToddlerFountain_2k,22,placebo,73656.29,41.7015,45.4765,43.2008
ToddlerFountain_2k,27,placebo,41270.71,37.7778,43.7961,41.2591
ToddlerFountain_2k,32,placebo,20933.82,34.2750,42.4332,39.9228
ToddlerFountain_2k,37,placebo,9957.44,31.3055,41.4362,39.1247
TreesAndGrass_2k,22,ultrafast,165530.66,40.5986,43.8693,45.8164
TreesAndGrass_2k,27,ultrafast,114439.69,36.3720,41.0048,43.6548
TreesAndGrass_2k,32,ultrafast,73011.37,32.2532,38.8770,42.0256
TreesAndGrass_2k,37,ultrafast,42210.72,28.5435,37.3093,40.8061
TreesAndGrass_2k,22,superfast,158800.56,41.2548,43.9613,45.7971
TreesAndGrass_2k,27,superfast,109996.57,36.8680,40.9920,43.5114
TreesAndGrass_2k,32,superfast,70778.40,32.6695,38.7352,41.7377
TreesAndGrass_2k,37,superfast,41394.96,28.8724,37.1049,40.4438
TreesAndGrass_2k,22,veryfast,158971.69,41.2983,43.9878,45.8361
TreesAndGrass_2k,27,veryfast,110144.41,36.9169,41.0176,43.5501
TreesAndGrass_2k,32,veryfast,70851.84,32.7273,38.7485,41.7683
TreesAndGrass_2k,37,veryfast,41456.64,28.9293,37.1121,40.4771
TreesAndGrass_2k,22,faster,158971.69,41.2983,43.9878,45.8361
TreesAndGrass_2k,27,faster,110144.41,36.9169,41.0176,43.5501
TreesAndGrass_2k,32,faster,70851.84,32.7273,38.7485,41.7683
TreesAndGrass_2k,37,faster,41456.64,28.9293,37.1121,40.4771
TreesAndGrass_2k,22,fast,158972.41,41.2983,43.9878,45.8361
TreesAndGrass_2k,27,fast,110145.12,36.9169,41.0176,43.5501
TreesAndGrass_2k,32,fast,70852.56,32.7273,38.7485,41.7683
TreesAndGrass_2k,37,fast,41457.36,28.9293,37.1121,40.4771
TreesAndGrass_2k,22,medium,159127.69,41.3312,43.9802,45.8261
TreesAndGrass_2k,27,medium,110212.33,36.9371,41.0086,43.5414
TreesAndGrass_2k,32,medium,70899.84,32.7390,38.7405,41.7554
TreesAndGrass_2k,37,medium,41430.72,28.9333,37.1070,40.4635
TreesAndGrass_2k,22,slow,154865.77,41.3121,43.6032,45.5355
TreesAndGrass_2k,27,slow,106353.12,36.8562,40.5203,43.2082
TreesAndGrass_2k,32,slow,67231.93,32.5612,38.1578,41.4380
TreesAndGrass_2k,37,slow,37596.48,28.5777,36.5170,40.2046
TreesAndGrass_2k,22,slower,154855.20,41.3386,43.5963,45.5568
TreesAndGrass_2k,27,slower,106301.53,36.8705,40.5207,43.2397
TreesAndGrass_2k,32,slower,67218.24,32.5704,38.1778,41.4770
TreesAndGrass_2k,37,slower,37618.56,28.5852,36.5478,40.2466
TreesAndGrass_2k,22,veryslow,154855.92,41.3386,43.5963,45.5568
TreesAndGrass_2k,27,veryslow,106302.25,36.8705,40.5207,43.2397
TreesAndGrass_2k,32,veryslow,67218.96,32.5704,38.1778,41.4770
TreesAndGrass_2k,37,veryslow,37619.28,28.5852,36.5478,40.2466
TreesAndGrass_2k,22,placebo,154966.33,41.3404,43.6007,45.5622
TreesAndGrass_2k,27,placebo,106388.41,36.8704,40.5235,43.2472
TreesAndGrass_2k,32,placebo,67216.33,32.5689,38.1872,41.4882
TreesAndGrass_2k,37,placebo,37592.64,28.5833,36.5584,40.2555
Aerial3200_2k,22,ultrafast,171254.36,41.9467,43.7285,43.5635
Aerial3200_2k,27,ultrafast,93989.84,38.7418,41.5003,41.7105
Aerial3200_2k,32,ultrafast,47328.39,35.7280,39.9315,40.4536
Aerial3200_2k,37,ultrafast,22903.80,33.0830,38.8055,39.4992
Aerial3200_2k,22,superfast,168009.36,42.2215,43.8211,43.6714
Aerial3200_2k,27,superfast,91784.18,38.9771,41.4941,41.7286
Aerial3200_2k,32,superfast,46433.00,35.9696,39.8295,40.3712
Aerial3200_2k,37,superfast,22699.90,33.2828,38.6882,39.3935
Aerial3200_2k,22,veryfast,168111.77,42.2429,43.8380,43.6946
Aerial3200_2k,27,veryfast,91829.49,39.0230,41.5073,41.7432
Aerial3200_2k,32,veryfast,46384.86,36.0161,39.8279,40.3738
Aerial3200_2k,37,veryfast,22681.49,33.3021,38.6833,39.3942
Aerial3200_2k,22,faster,168111.77,42.2429,43.8380,43.6946
Aerial3200_2k,27,faster,91829.49,39.0230,41.5073,41.7432
Aerial3200_2k,32,faster,46384.86,36.0161,39.8279,40.3738
Aerial3200_2k,37,faster,22681.49,33.3021,38.6833,39.3942
Aerial3200_2k,22,fast,168113.20,42.2429,43.8380,43.6946
Aerial3200_2k,27,fast,91830.91,39.0230,41.5073,41.7432
Aerial3200_2k,32,fast,46386.27,36.0161,39.8279,40.3738
Aerial3200_2k,37,fast,22682.91,33.3021,38.6833,39.3942
Aerial3200_2k,22,medium,168049.00,42.2542,43.8371,43.6952
Aerial3200_2k,27,medium,91811.55,39.0297,41.5061,41.7437
Aerial3200_2k,32,medium,46407.52,36.0220,39.8282,40.3738
Aerial3200_2k,37,medium,22623.43,33.3048,38.6916,39.3985
Aerial3200_2k,22,slow,154289.25,42.0359,43.3907,43.2265
Aerial3200_2k,27,slow,81024.94,38.7009,41.0274,41.4036
Aerial3200_2k,32,slow,39783.46,35.6431,39.3964,40.0847
Aerial3200_2k,37,slow,18753.51,32.8733,38.3086,39.1239
Aerial3200_2k,22,slower,154313.80,42.0453,43.3928,43.2318
Aerial3200_2k,27,slower,80908.36,38.7071,41.0340,41.4121
Aerial3200_2k,32,slower,39733.43,35.6551,39.4094,40.0943
Aerial3200_2k,37,slower,18737.93,32.8934,38.3247,39.1365
Aerial3200_2k,22,veryslow,154315.22,42.0453,43.3928,43.2318
Aerial3200_2k,27,veryslow,80909.77,38.7071,41.0340,41.4121
Aerial3200_2k,32,veryslow,39734.85,35.6551,39.4094,40.0943
Aerial3200_2k,37,veryslow,18739.35,32.8934,38.3247,39.1365
Aerial3200_2k,22,placebo,154407.25,42.0444,43.3972,43.2356
Aerial3200_2k,27,placebo,81048.07,38.7069,41.0386,41.4150
Aerial3200_2k,32,placebo,39662.16,35.6506,39.4148,40.0997
Aerial3200_2k,37,placebo,18780.88,32.8844,38.3300,39.1403
CrowdRun_1080p50,22,ultrafast,216742.83,40.5399,41.1503,41.5867
CrowdRun_1080p50,27,ultrafast,128864.00,36.7816,38.1616,38.8026
CrowdRun_1080p50,32,ultrafast,74249.20,33.2808,36.1992,36.9266
CrowdRun_1080p50,37,ultrafast,41139.60,30.1202,34.8968,35.6026
CrowdRun_1080p50,22,superfast,205029.20,40.9922,41.4590,41.8851
CrowdRun_1080p50,27,superfast,120318.81,37.2117,38.4447,39.0424
CrowdRun_1080p50,32,superfast,69647.60,33.7759,36.3409,37.0245
CrowdRun_1080p50,37,superfast,39218.80,30.6164,34.8829,35.5427
CrowdRun_1080p50,22,veryfast,205274.00,41.0154,41.4832,41.9157
CrowdRun_1080p50,27,veryfast,120632.41,37.2703,38.5041,39.0999
CrowdRun_1080p50,32,veryfast,69631.60,33.8437,36.3808,37.0665
CrowdRun_1080p50,37,veryfast,39222.80,30.6710,34.9004,35.5683
CrowdRun_1080p50,22,faster,205274.00,41.0154,41.4832,41.9157
CrowdRun_1080p50,27,faster,120632.41,37.2703,38.5041,39.0999
CrowdRun_1080p50,32,faster,69631.60,33.8437,36.3808,37.0665
CrowdRun_1080p50,37,faster,39222.80,30.6710,34.9004,35.5683
CrowdRun_1080p50,22,fast,205275.22,41.0154,41.4832,41.9157
CrowdRun_1080p50,27,fast,120633.61,37.2703,38.5041,39.0999
CrowdRun_1080p50,32,fast,69632.80,33.8437,36.3808,37.0665
CrowdRun_1080p50,37,fast,39224.00,30.6710,34.9004,35.5683
CrowdRun_1080p50,22,medium,205174.41,41.0328,41.4836,41.9166
CrowdRun_1080p50,27,medium,120581.60,37.2808,38.5043,39.0984
CrowdRun_1080p50,32,medium,69638.00,33.8539,36.3789,37.0628
CrowdRun_1080p50,37,medium,39188.00,30.6794,34.8952,35.5594
CrowdRun_1080p50,22,slow,190023.20,40.7852,41.1275,41.5839
CrowdRun_1080p50,27,slow,110386.01,37.0393,38.0145,38.6674
CrowdRun_1080p50,32,slow,62519.20,33.5389,35.8373,36.5804
CrowdRun_1080p50,37,slow,34263.60,30.2823,34.3846,35.0790
CrowdRun_1080p50,22,slower,189834.02,40.7957,41.1332,41.5917
CrowdRun_1080p50,27,slower,110302.80,37.0466,38.0286,38.6819
CrowdRun_1080p50,32,slower,62394.00,33.5463,35.8584,36.6030
CrowdRun_1080p50,37,slower,34272.80,30.2942,34.4207,35.1104
CrowdRun_1080p50,22,veryslow,189835.20,40.7957,41.1332,41.5917
CrowdRun_1080p50,27,veryslow,110304.00,37.0466,38.0286,38.6819
CrowdRun_1080p50,32,veryslow,62395.20,33.5463,35.8584,36.6030
CrowdRun_1080p50,37,veryslow,34274.00,30.2942,34.4207,35.1104
CrowdRun_1080p50,22,placebo,190232.81,40.7992,41.1717,41.6314
CrowdRun_1080p50,27,placebo,110522.40,37.0496,38.0575,38.7026
CrowdRun_1080p50,32,placebo,62314.41,33.5482,35.8631,36.6053
CrowdRun_1080p50,37,placebo,34170.80,30.2918,34.4181,35.1060
DinnerSceneCropped_2k,22,ultrafast,46334.58,40.7851,43.1016,47.1492
DinnerSceneCropped_2k,27,ultrafast,11962.62,38.2403,41.1770,45.8880
DinnerSceneCropped_2k,32,ultrafast,2716.72,37.3848,40.2356,45.1304
DinnerSceneCropped_2k,37,ultrafast,1652.54,36.9058,39.8225,44.4574
DinnerSceneCropped_2k,22,superfast,47763.47,40.9955,43.1555,47.1534
DinnerSceneCropped_2k,27,superfast,11968.18,38.2643,41.1700,45.8407
DinnerSceneCropped_2k,32,superfast,2698.16,37.4153,40.2472,45.1282
DinnerSceneCropped_2k,37,superfast,1661.12,36.9394,39.8463,44.4946
DinnerSceneCropped_2k,22,veryfast,47908.00,41.0529,43.1494,47.1536
DinnerSceneCropped_2k,27,veryfast,11991.38,38.2779,41.1650,45.8324
DinnerSceneCropped_2k,32,veryfast,2663.82,37.4210,40.2465,45.1317
DinnerSceneCropped_2k,37,veryfast,1621.45,36.9399,39.8456,44.4981
DinnerSceneCropped_2k,22,faster,47908.00,41.0529,43.1494,47.1536
DinnerSceneCropped_2k,27,faster,11991.38,38.2779,41.1650,45.8324
DinnerSceneCropped_2k,32,faster,2663.82,37.4210,40.2465,45.1317
DinnerSceneCropped_2k,37,faster,1621.45,36.9399,39.8456,44.4981
DinnerSceneCropped_2k,22,fast,47908.70,41.0529,43.1494,47.1536
DinnerSceneCropped_2k,27,fast,11992.08,38.2779,41.1650,45.8324
DinnerSceneCropped_2k,32,fast,2664.52,37.4210,40.2465,45.1317
DinnerSceneCropped_2k,37,fast,1622.14,36.9399,39.8456,44.4981
DinnerSceneCropped_2k,22,medium,47802.67,41.0555,43.1494,47.1541
DinnerSceneCropped_2k,27,medium,11961.69,38.2820,41.1766,45.8533
DinnerSceneCropped_2k,32,medium,2670.09,37.4230,40.2505,45.1263
DinnerSceneCropped_2k,37,medium,1618.66,36.9433,39.8434,44.4795
DinnerSceneCropped_2k,22,slow,37611.61,40.4843,42.6104,46.8405
DinnerSceneCropped_2k,27,slow,4839.98,37.7823,40.7125,45.7394
DinnerSceneCropped_2k,32,slow,2124.19,37.3509,40.0466,44.9741
DinnerSceneCropped_2k,37,slow,1465.54,36.8362,39.6799,44.2448
DinnerSceneCropped_2k,22,slower,37929.45,40.5045,42.5959,46.8642
DinnerSceneCropped_2k,27,slower,4831.40,37.7877,40.7175,45.7430
DinnerSceneCropped_2k,32,slower,2159.22,37.3544,40.0525,44.9797
DinnerSceneCropped_2k,37,slower,1470.88,36.8428,39.6892,44.2465
DinnerSceneCropped_2k,22,veryslow,37930.14,40.5045,42.5959,46.8642
DinnerSceneCropped_2k,27,veryslow,4832.10,37.7877,40.7175,45.7430
DinnerSceneCropped_2k,32,veryslow,2159.92,37.3544,40.0525,44.9797
DinnerSceneCropped_2k,37,veryslow,1471.58,36.8428,39.6892,44.2465
DinnerSceneCropped_2k,22,placebo,38119.46,40.5196,42.5938,46.8727
DinnerSceneCropped_2k,27,placebo,4941.60,37.7867,40.7190,45.7444
DinnerSceneCropped_2k,32,placebo,2136.72,37.3537,40.0515,44.9833
DinnerSceneCropped_2k,37,placebo,1475.98,36.8419,39.6894,44.2554
Motorcycle_2k,22,ultrafast,97086.01,42.2329,44.8442,45.6322
Motorcycle_2k,27,ultrafast,63486.48,38.2232,41.8501,42.9783
Motorcycle_2k,32,ultrafast,38949.60,34.3217,39.4940,40.8799
Motorcycle_2k,37,ultrafast,22295.28,30.8143,37.6940,39.2621
Motorcycle_2k,22,superfast,82899.12,43.6739,45.1520,45.8585
Motorcycle_2k,27,superfast,54975.61,39.5770,41.9034,42.9336
Motorcycle_2k,32,superfast,34812.48,35.4754,39.2660,40.5503
Motorcycle_2k,37,superfast,20767.44,31.6902,37.3270,38.7900
Motorcycle_2k,22,veryfast,82854.48,43.7664,45.2302,45.9346
Motorcycle_2k,27,veryfast,55027.68,39.7066,41.9866,43.0259
Motorcycle_2k,32,veryfast,34785.36,35.6080,39.3206,40.6141
Motorcycle_2k,37,veryfast,20741.52,31.7974,37.3550,38.8171
Motorcycle_2k,22,faster,82854.48,43.7664,45.2302,45.9346
Motorcycle_2k,27,faster,55027.68,39.7066,41.9866,43.0259
Motorcycle_2k,32,faster,34785.36,35.6080,39.3206,40.6141
Motorcycle_2k,37,faster,20741.52,31.7974,37.3550,38.8171
Motorcycle_2k,22,fast,82855.20,43.7664,45.2302,45.9346
Motorcycle_2k,27,fast,55028.40,39.7066,41.9866,43.0259
Motorcycle_2k,32,fast,34786.08,35.6080,39.3206,40.6141
Motorcycle_2k,37,fast,20742.24,31.7974,37.3550,38.8171
Motorcycle_2k,22,medium,82830.73,43.7851,45.2280,45.9343
Motorcycle_2k,27,medium,54932.40,39.7259,41.9819,43.0181
Motorcycle_2k,32,medium,34816.56,35.6269,39.3083,40.6052
Motorcycle_2k,37,medium,20721.12,31.8101,37.3351,38.8011
Motorcycle_2k,22,slow,79128.24,43.6954,44.9263,45.6421
Motorcycle_2k,27,slow,52044.00,39.5362,41.4860,42.6173
Motorcycle_2k,32,slow,32303.52,35.3152,38.6907,40.1942
Motorcycle_2k,37,slow,18549.84,31.3563,36.7080,38.4422
Motorcycle_2k,22,slower,78923.28,43.7001,44.9385,45.6652
Motorcycle_2k,27,slower,51842.40,39.5444,41.5150,42.6586
Motorcycle_2k,32,slower,32202.72,35.3278,38.7400,40.2631
Motorcycle_2k,37,slower,18470.88,31.3764,36.7771,38.5192
Motorcycle_2k,22,veryslow,78924.00,43.7001,44.9385,45.6652
Motorcycle_2k,27,veryslow,51843.12,39.5444,41.5150,42.6586
Motorcycle_2k,32,veryslow,32203.44,35.3278,38.7400,40.2631
Motorcycle_2k,37,veryslow,18471.60,31.3764,36.7771,38.5192
Motorcycle_2k,22,placebo,78974.88,43.7183,44.9507,45.6746
Motorcycle_2k,27,placebo,51939.60,39.5631,41.5284,42.6706
Motorcycle_2k,32,placebo,32265.12,35.3435,38.7516,40.2738
Motorcycle_2k,37,placebo,18496.08,31.3780,36.7840,38.5334
MountainBike_2k,22,ultrafast,88026.48,41.9404,46.1283,45.9320
MountainBike_2k,27,ultrafast,56714.88,38.0284,43.3453,43.1855
MountainBike_2k,32,ultrafast,34080.72,34.3032,41.0645,40.9491
MountainBike_2k,37,ultrafast,19235.28,30.9830,39.3048,39.1959
MountainBike_2k,22,superfast,80029.45,43.3160,46.3119,46.0850
MountainBike_2k,27,superfast,52750.56,39.2688,43.2693,43.0592
MountainBike_2k,32,superfast,32446.80,35.3126,40.7605,40.5659
MountainBike_2k,37,superfast,18767.28,31.7202,38.9534,38.7951
MountainBike_2k,22,veryfast,79968.48,43.4219,46.4282,46.1820
MountainBike_2k,27,veryfast,52650.72,39.4175,43.4215,43.1854
MountainBike_2k,32,veryfast,32335.92,35.4669,40.8949,40.6657
MountainBike_2k,37,veryfast,18759.84,31.8391,39.0431,38.8442
MountainBike_2k,22,faster,79968.48,43.4219,46.4282,46.1820
MountainBike_2k,27,faster,52650.72,39.4175,43.4215,43.1854
MountainBike_2k,32,faster,32335.92,35.4669,40.8949,40.6657
MountainBike_2k,37,faster,18759.84,31.8391,39.0431,38.8442
MountainBike_2k,22,fast,79969.20,43.4219,46.4282,46.1820
MountainBike_2k,27,fast,52651.44,39.4175,43.4215,43.1854
MountainBike_2k,32,fast,32336.64,35.4669,40.8949,40.6657
MountainBike_2k,37,fast,18760.56,31.8391,39.0431,38.8442
MountainBike_2k,22,medium,79993.92,43.4416,46.4272,46.1795
MountainBike_2k,27,medium,52623.84,39.4359,43.4128,43.1747
MountainBike_2k,32,medium,32365.20,35.4852,40.8823,40.6542
MountainBike_2k,37,medium,18749.28,31.8512,39.0202,38.8204
MountainBike_2k,22,slow,76825.69,43.3182,46.1337,45.8421
MountainBike_2k,27,slow,49788.24,39.1908,43.0351,42.7473
MountainBike_2k,32,slow,29982.72,35.1288,40.4433,40.1841
MountainBike_2k,37,slow,16663.68,31.3812,38.5378,38.3262
MountainBike_2k,22,slower,76530.73,43.3259,46.1588,45.8654
MountainBike_2k,27,slower,49484.40,39.1992,43.0674,42.7852
MountainBike_2k,32,slower,29903.52,35.1432,40.4944,40.2336
MountainBike_2k,37,slower,16684.80,31.4032,38.5928,38.3728
